source,#,bodyAR,bodyDV,takhrij
تحفة المجيب على أسئلة الحاضر والغريب، مقبل الوادعي,252,يقول بعض السلف: لا تخلون بامرأة ولو أن تعلمها القرآن.,ސަލަފުންގެ ބައެއް ބޭކަލުން ވިދާޅުވިއެވެ: އެއްގޮތަކަށް ވެސް އަންހެނަކާއެކު އެކަހެރި ނުވާށެވެ. އެއީ ތިބާ އޭނާއަށް ގުރްއާން ކިޔަވައިދޭން ކަމުގައި ވިޔަސްމެއެވެ.,
تخريج كتاب السنة، الألباني,1096,مَن أرادَ أن يَنصَحَ لِذي سُلطانٍ فلا يُبدِهِ عَلانيةً ولَكِن يأخذُ بيدِهِ فيخلوا بهِ فإن قبلَ منهُ فذاكَ وإلَّا كانَ قد أدَّى الَّذي عليهِ,ވެރިއަކަށް ނަޞޭޙަތެއް ދޭން އެދޭ މީހާ، ފަހެ އޭނާ ފާޅުގައި އެކަން ނުކުރާހުށްޓެވެ. އެހެނެއްކަމަކު، އެ ވެރިޔާގެ އަތުގައި ހިފައިގެން ގޮސް އެކަހެރިވެ، އޭނާއަށް ނަޞޭޙަތް­ދޭށެވެ. އެ ނަޞޭޙަތް އޭނާގެ ކިބައިން ބަލައިގެންފިނަމަ، (އޭނާ އެދުނު ކަމަކީ) އެއެވެ. އަދި ބަލައިނުގެންފި ނަމަ، ނަޞޭޙަތް ދިން މީހާ އޭނާގެ މަސްއޫލިއްޔަތު އަދާކޮށްފިއެވެ.,
تفسير ابن أبي حاتم,2350/7,َعَنْ ابْنِ عَبَّاسٍ: مَا بعث الله نبيًا إلا وهو شاب، ولا أوتي العلم عالم إلا وهو شاب وقرأ: قَالُوا سَمِعْنَا فَتًى يَذْكُرُهُمْ يُقَالُ لَهُ إِبْرَاهِيمُ وَإِذْ قَالَ مُوسَى لفتاه، إنهم فتية آمنوا بربهم,އިބްނު ޢައްބާސްގެ އަރިހުން ރިވާވެގެންވެއެވެ: ޒުވާނެއް ކަމުގައި މެނުވީ ﷲ ނަބިއްޔަކު ނުފޮނުއްވަތެވެ. އަދި ޒުވާނެއް ކަމުގައި މެނުވީ ޢިލްމުވެރިޔަކަށް ޢިލްމެއް އެ އިލާހު ނުދެއްވަތެވެ. އަދި އެބޭފުޅާ ކިޔަވާ ވިދާޅުވިއެވެ: ”އެބައިމީހުން ބުންޏެވެ. އިބްރާހީމް އޭ ކިޔާ ޒުވާނަކު އެ އެއްޗިއްސަށް އައިބު ބަސް ބުނާއަޑު ތިމަންމެންއެހީމުއެވެ.“ ”މޫސާގެފާނު އެކަލޭގެފާނުގެ ޚާދިމު ޒުވާނާއަށް ވިދާޅުވި ހިނދު ހަނދުމަކުރާށެވެ!“ ”ހަމަކަށަވަރުން އެޒުވާނުންނީ އެޒުވާނުންގެ ރައްބަށް އީމާންވި ބަޔެކެވެ.“,
تفسير ابن كثير,1/208,قَالَ بَعْضُ السَّلَفِ: ‌إِذَا ‌سَمِعْتُ ‌الْمَثَلَ ‌فِي ‌الْقُرْآنِ ‌فَلَمْ ‌أَفْهَمْهُ بِكَيْتُ عَلَى نَفْسِي؛ لِأَنَّ اللَّهَ تَعَالَى يَقُولُ: {وَتِلْكَ الأمْثَالُ نَضْرِبُهَا لِلنَّاسِ وَمَا يَعْقِلُهَا إِلا الْعَالِمُونَ},ސަލަފުންގެ ބައެއް ބޭކަލުން ވިދާޅުވިއެވެ: ގުރްއާނުގައި (ޖެއްސެވޭ) މިސާލުތައް ތިމަންނައަށް އަޑުއިވޭ، ދެން ތިމަންނައަށް އެ ފަހުމް ނުވާނަމަ، ތިމަންނަގެ އަމިއްލަ ނަފްސުގެ މައްޗަށް ރޮމެވެ. އެހެނީ ހަމަކަށަވަރުން ﷲ ތަޢާލާ ވަހީ ކުރެއްވިއެވެ: ’އަދި އެ މިސާލުތައް ތިމަން އިލާހު މީސްތަކުންނަށް ޖައްސަވަމެވެ. އަދި (އިލްމު) ދަންނަ މީހުންނަށް މެނުވީ އެ މިސާލުތަކެއް ނުވިސްނެއެވެ.‘,
تفسير ابن كثير,2/122,كان أبو بكرٍ رضيَ اللهُ عنه إذا ذكر يومَ أُحُدٍ قال ذاك يومٌ كلُّه لطلحةَ,އުޙްދު ހަނގުރާމައިގެ ވާހަކަފުޅު ދައްކަވަމުން أبوبكر ގެފާނު ވިދާޅުވިއެވެ. މުޅިއެދުވަސްވަނީ طلحة ގެފާނަށެވެ.,
تفسير الطبري,2/527,إنَّ ناسًا من حِمْيَرَ أتَوْا رسولَ اللهِ صلَّى اللهُ عليه وسلَّمَ يَسأَلونَه عنِ النِّساءِ، فأنزَلَ اللهُ: {نِسَاؤُكُمْ حَرْثٌ لَكُمْ فَأْتُوا حَرْثَكُمْ أَنَّى شِئْتُمْ} [البقرة: 223]، فقال رسولُ اللهِ صلَّى اللهُ عليه وسلَّمَ: ائْتِها مُقبِلةً، ومُدبِرةً، إذا كان ذلك في الفَرْجِ.,ޔަހޫދީން ބުނެއުޅުނުކަމަށްވިއެވެ. ފިރިހެނާ އޭނާގެ އަނބިމީހާއާއި ޖިމާޢުވާއިރު، ފުރަގަހުން ގެނެސް ކުރިމަތިފަރާތަށް ޖިމާޢުވެއްޖެނަމަ، ލިބޭކުއްޖާގެ ލޯ (ޢައިބުވެ) އަވަރުވާނެއެވެ. ދެން މިއާޔަތް ބާވައިލައްވައިފިއެވެ. ” ތިޔަބައިމީހުންގެ އަނބިންނީ، ތިޔަބައިމީހުންނަށްވާ ދަނޑުބިމެކެވެ. ފަހެ ތިޔަބައިމީހުން ބޭނުންފަދައަކުން ތިޔަބައިމީހުންގެ ދަނޑުބިމަށް އަންނާށެވެ! (އެބަހީ: ނަސްލު އުފެދުމުގެ މަގު ޚިޔާރުކުރާށެވެ.) ” ދެން ރަސޫލާ صلى الله عليه و سلم ޙަދީޘްކުރެއްވިއެވެ. ” ފަރުޖަށްނަމަ، (އެބަހީ: ކުރިމަތި ފަރާތަށްނަމަ) ކުރިމަތިންވިޔަސް އަދި ފުރަގަހުންވިޔަސް ޖިމާޢުވެވިދާނެއެވެ. “,
جامع العلوم والحكم، ابن رجب,484,وقيل للحسن: إنَّ ناساً يقولون: من قال: لا إله إلا الله، دخل الجنَّة، فقال: من قال: لا إله إلا الله، ‌فأدَّى ‌حقَّها ‌وفرضها، ‌دخلَ ‌الجنَّةَ,ޙަސަން (އަލްބަޞްރީ)ގެ އަރިހު ދެންނެވުނެވެ: ހަމަކަށަވަރުން މީސްތަކުން ބުނެއެވެ: لاَ إِلَهَ إِلاَّ اللَّهُ ކިޔައިފި މީހާ ސުވަރުގެ ވަންނާނެއެވެ. ފަހެ އެކަލޭގެފާނު ވިދާޅުވިއެވެ: لاَ إِلَهَ إِلاَّ اللَّهُ ކިޔައި، އޭގެ ހައްގާއި ފަރުޟު އަދާކޮށްފި މީހާ، ސުވަރުގެ ވަންނާނެއެވެ.,
حصن المسلم، سعيد القحطاني,61,اللّهُـمَّ إِنِّـي أَسْأَلُـكَ الجَـنَّةَ وأََعوذُ بِـكَ مِـنَ الـنّار,އޭ ﷲ އެވެ. ހަމަކަށަވަރުން މި އަޅާ އިބަ އިލާހުގެ ހަޒްރަތުން ސުވަރުގެއަށް އެދި ދަންނަވަމެވެ. އަދި ނަރަކައިން ސަލާމަތްކޮށްދެއްވުން އެދި އިބަ އިލާހުގެ ހަޒްރަތުގައި މި އަޅާ ދަންނަވަމެވެ. ,
حصن المسلم، سعيد القحطاني,64,اللّهُـمَّ إِنِّـي أَسْأَلُـكَ بِأَنَّ لَكَ الْحَـمْدُ لا إِلـهَ إِلاّ أَنْـتَ وَحْـدَكَ لا شَـريكَ لَـكَ المَنّـانُ يا بَديـعَ السَّمواتِ وَالأَرْضِ يا ذا الجَلالِ وَالإِكْـرام يا حَـيُّ يا قَـيّومُ إِنِّـي أَسْأَلُـكَ الجَـنَّةَ وَأَعـوذُ بِـكَ مِنَ الـنّار,އޭ ﷲ އެވެ. ހަމްދު ވަނީ އިބަ އިލާހަށެވެ. ވީމާ މި އަޅާ އިބަ އިލާހަށް އެދި ދަންނަވަމެވެ. އިބަ އިލާހު ފިޔަވައި އަޅުކަންކުރުން ހައްގުވެގެންވާ އެހެން އިލާހަކު ނުވެއެވެ. އިބަ އިލާހީ އެއްކައުވަންތަ އިލާހެވެ. އިބަ އިލާހަށް ޝަރީކަކު ނުވެއެވެ. (އިބަ އިލާހީ) އަލްމައްނާނެވެ. (އެބަހީ: ނިއުމަތްތައް ދެއްވާ އިލާހެވެ.) އޭ އުޑުތަކާއި ބިން އުފެއްދެވި އިލާހެވެ. އޭ ޛުލް ޖަލާލި ވަލް އިކްރާމެވެ. (އެބަހީ: މަތިވެރިކަމާއި މާތްކަމުގެ ވެރި އިލާހެވެ.) އޭ އަލްޙައްޔުއެވެ. އޭ އަލްގައްޔޫމެވެ. (އެބަހީ: އަބަދަށް ދިރިދެމިވޮޑިގެންވާ، އަމިއްލަ ޒާތުގައި ގާއިމުވެވޮޑިގެންވާ އިލާހެވެ.) ހަމަކަށަވަރުން މި އަޅާ އިބަ އިލާހުގެ ހަޒްރަތުން ސުވަރުގެއަށް އެދި ދަންނަވަމެވެ. އަދި އިބަ އިލާހުގެ ހަޒްރަތުން މި އަޅާ ނަރަކައިން ރައްކާތެރިކޮށްދެއްވުން އެދެމެވެ.,
حلية الأولياء، أبو نعيم,105,حَدَّثَنَا أَحْمَدُ بْنُ إِسْحَاقَ، قَالَ: ثنا أَحْمَدُ بْنُ عَمْرٍو الْبَزَّارُ، ثنا إِسْحَاقُ بْنُ إِبْرَاهِيمَ الْبَغْدَادِيُّ، ثنا دَاوُدُ بْنُ عَبْدِ الْحَمِيدِ، ثنا عَمْرُو بْنُ قَيْسٍ، عَنْ عَطِيَّةَ، عَنْ أَبِي سَعِيدٍ، قَالَ: قَالَ رَسُولُ اللهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ: «‌نَضَّرَ ‌اللهُ ‌امْرَأً ‌سَمِعَ ‌مَقَالَتِي ‌فَوَعَاهَا فَبَلَّغَهَا ‌كَمَا ‌سَمِعَهَا» الْحَدِيثَ غَرِيبُ مِنْ حَدِيثِ عَمْرٍو تَفَرَّدَ بِهِ إِسْحَاقُ عَنْ دَاوُدَ,”ތިމަން ނަބިއްޔާގެ ބަސްފުޅު އަޑުއަހައި، އެ ރަނގަޅަށް ވިސްނި، ދެން އެ ބަސްފުޅު އަޑުއެހި ގޮތަށް (އެހެން މީހަކަށް) ފޯރުކޮށްދީފި މީހާގެ މޫނު ﷲ އުޖާލާ ކުރައްވާށިއެވެ.“,
رياض الصالحين، النووي,199,"عن أبي هريرة ، رضي الله عنه ، أن رسول الله ﷺ قال: “آية المنافق ثلاث: إذا حدث كذب، وإذا وعد أخلف، وإذا أؤتمن خان""",މުނާފިގުންގެ އަލާމާތްތައް ތިނެކެވެ. އޭނާ ވަހަކަ ދައްކައިފިނަމަ ދޮގު ހަދާނެއެވެ. އަދި ވަޢުދެއް ވެއްޖެނަމަ އެއާ ޚިލާފުވާނެއެވެ. އަދި އަމާނާތެއް ހަވާލުކުރެވިއްޖެނަމަ އެއަށް ޚިޔާނަތްތެރި ވާނެއެވެ.,
رياض الصالحين، النووي,626,"عَنْ أَبِي هُرَيْرَةَ، قَالَ سُئِلَ رَسُولُ اللَّهِ ﷺ عَنْ أَكْثَرِ مَا يُدْخِلُ النَّاسَ الْجَنَّةَ فَقَالَ "" تَقْوَى اللَّهِ وَحُسْنُ الْخُلُقِ "" . وَسُئِلَ عَنْ أَكْثَرِ مَا يُدْخِلُ النَّاسَ النَّارَ فَقَالَ "" الْفَمُ وَالْفَرْجُ "" .","އަބޫ ހުރައިރާ ރަޟިޔަﷲ ޢަންހުގެ ކިބައިން ރިވާވެގެންވެއެވެ. ރަސޫލުﷲ ﷺ އާ އެންމެ ގިނައިން ސުވަރުގެ ވައްދަވާ ކަމަކީ ކޮބައިތޯ ސުވާލު ދެންނެވުނެވެ. އެކަލޭގެފާނު ޙަދީޘްކުރެއްވިއެވެ. ""ﷲއަށް ތަގުވާވެރިވުމާއި އަދި ރިވެތި އަޚުލާގެވެ."" އަދި މީސްތަކުން އެންމެ ގިނައިން ނަރަކައަށް ވައްދަނީ ކޮންކަމަކާ ބެހޭގޮތުން ސުވާލުކުރެވުނެވެ. ޙަދީޘްކުރެއްވިއެވެ: ""އަނގަޔާއި(ދުލާއި) އަދި ލަދުވެތި ގުނަވަަނެވެ.""",
رياض الصالحين، النووي,1410,"عنه أن رسول الله ﷺ قال: ""من قال لا إله إلا الله وحده لا شريك له، له الملك، وله الحمد، وهو على كل شيء قدير، في يوم مائة مرة كانت له عدل عشر رقاب وكتبت له مائة حسنة، ومحيت عنه مائة سيئة، وكانت له حرزًا من الشيطان يومه ذلك حتى يمسي، ولم يأتِ أحد بأفضل مما جاء به إلا رجل عمل أكثر منه"" وقال: ""من قال سبحان الله وبحمده، في يوم مائة مرة حطت عنه خطاياه وإن كانت مثل زبد البحر"" ((متفق عليه)).",ރަސޫލާ ﷺ ޙަދީޘްކުރެއްވިއެވެ. ދުވާލަކު ސަތޭކަ ފަހަރު لَا إِله إِلَّا اللهُ وَحْدَهُ لَا شَرِيْكَ لَهُ لَهُ المُلْكُ وَلَهُ الحَمْدُ وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ . މިފަދައިން ކިޔައިފި މީހަކަށް ދިހަ އަޅުން މިނިވަންކުރުމާއި، ސަތޭކަ ހެޔޮކަން ލިޔުއްވޭނެތެވެ. އަދި ސަތޭކަ ފާފަ ފުއްސެވޭނެތެވެ. ހަވީރުވެއްޖެއެމަށް ދާދެން ޝައިޠާނާގެކިބައިން އޭނާއަށް ސަލާމަތްކަން ލިބޭނެތެވެ. އަދި އޭނާއަށްވުރެ ހެޔޮކަންބޮޑު ދަރުމަމަތިވެރި މީހަކު ނާންނާނެތެވެ. އޭނާއަށްވުރެ އިތުރަށްކިއި މީހަކު މެނުވީއެވެ.,
رياض الصالحين، النووي,1570,"«إيَّاكُمْ وَالظَّنَّ، فَإنَّ الظَّنَّ أَكْذَبُ الحَدِيثِ، ولا تحسَّسوا وَلاَ تَجَسَّسُوا وَلاَ تَنَافَسُوا ، وَلاَ تَحَاسَدُوا، وَلاَ تَبَاغَضُوا، وَلاَ تَدَابَرُوا، وَكُونُوا عِبَادَ اللهِ إخْوَانًا كَمَا أَمَرَكُمْ""","""ތިޔަބައިމީހުން ހީކުރުންތަކާއި ދުރުވާށެވެ. އެހެނީ ވާހަތަކުގެ ތެރެއިން އެންމެ ދޮގުވާހަކައަކީ ހީކުރުންތަކުގެ މައްޗަށް ބިނާކޮށްގެން ދައްކާ ވާހަކައެވެ. އަދި ތިޔަބައިމީހުން މީސްތަކުންގެ ކުށްހޯދައި ނޫޅޭށެވެ. އަދި ތިޔަބައިމީހުން މީހުންގެ ވާހަކަތައް ސިއްރުން ނާހާށެވެ. އަދި މޮޅުކަމާއި މުދާ ހަމައެކަނި ތިމާއަށް ލިބެން ނޭދޭށެވެ. އަދި ޙަސަދަވެރިނުވާށެވެ. އަދި ރުޅިވެރިނުވާށެވެ. އަދި އެކަކު އަނެކަކަށް ފުރަގަސްނުދޭށެވެ. ތިޔަބައިމީހުން، އަންގަވާފައިވާ ފަދައިން ﷲގެ އަޅުންތަކެއްގެގޮތުގައި އެއްބަނޑު އެއްބަފައި އަޚުންތަކެއް ފަދައިން ވާށެވެ.""",
سنن البيهقي,9620,(وَأَخْبَرَنَا) عَلِيُّ بْنُ أَحْمَدَ بْنِ عَبْدَانَ، أَنْبَأَ سُلَيْمَانُ بْنُ أَحْمَدَ بْنِ أَيُّوبَ، ثَنَا عَلِيُّ بْنُ عَبْدِ الْعَزِيزِ، ثَنَا أَبُو نُعَيْمٍ قَالَ: وَحَدَّثَنَا حَفْصٌ، ثَنَا قَبِيصَةُ قَالَ: وَحَدَّثَنَا يُوسُفُ الْقَاضِي، وَمُعَاذُ بْنُ الْمُثَنَّى قَالَا: ثَنَا ابْنُ كَثِيرٍ قَالُوا: ثَنَا سُفْيَانُ، عَنْ أَبِي الزُّبَيْرِ، عَنْ جَابِرٍ قَالَ: أَفَاضَ رَسُولُ اللهِ - ﷺ - وَعَلَيْهِ السَّكِينَةُ، وَأَمَرَهُمْ بِالسَّكِينَةِ، وَأَوْضَعَ فِي وَادِي مُحَسِّرٍ، وَأَمَرَهُمْ أَنْ يَرْمُوا الْجِمَارَ مِثْلَ حَصَى الْخَذْفِ، وَقَالَ: خُذُوا عَنِّي مَنَاسِكَكُمْ؛ لَعَلِّي لَا أَرَاكُمْ بَعْدَ عَامِي هَذَا.,ޖާބިރު ބިން ޢަބްދު ﷲ ރިވާ ކުރެއްވިއެވެ: ރަސޫލު ﷲ ﷺމުޒްދަލިފާއިން ވަޑައިގަތީ މަޑުމޮޅިކަމާ އެކުގައެވެ. އަދި މީސްތަކުންނަށް އަމުރު ކުރެއްވީ މަޑުމޮޅިކަމާއެކު އުޅުމަށެވެ. ދެން މުޙައްސިރު ވާދީއަށް (ވަނުމަށް ފަހު) އެ ނަބިއްޔާގެ ޖަމަލުކޮޅު އަވަސް ކުރެއްވިއެވެ. އަދި މީސްތަކުންނަށް އަމުރު ކުރެއްވީ ޖަމަރާތަކަށް ކުދި ހިލަތަކުން އުކުމަށެވެ. އަދި ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”ޙައްޖުގެ އަޅުކަން އަދާކުރަންވީ ގޮތްތަށް ތިމަން ނަބިއްޔާގެ ކިބައިން ތިޔަބައިމީހުންގެ ނަގާށެވެ. ތިމަން ނަބިއްޔާގެ މި އަހަރަށް ފަހު، ތިމަން ނަބިއްޔާ ތިޔަބައިމީހުން ނުފެނިދާނެއެވެ.“,
سنن البيهقي,21201,(أَخْبَرَنَا) أَبُو الْحَسَنِ: عَلِيُّ بْنُ أَحْمَدَ بْنِ عَبْدَانَ، أَنْبَأَ أَحْمَدُ بْنُ عُبَيْدٍ الصَّفَّارُ، ثَنَا جَعْفَرُ بْنُ مُحَمَّدٍ الْفِرْيَابِيُّ، ثَنَا الْحَسَنُ بْنُ سَهْلٍ، ثَنَا عَبْدُ اللهِ بْنُ إِدْرِيسَ، ثَنَا ابْنُ جُرَيْجٍ وَعُثْمَانُ بْنُ الْأَسْوَدِ عَنِ ابْنِ أَبِي مُلَيْكَةَ قَالَ: كُنْتُ قَاضِيًا لِابْنِ الزُّبَيْرِ عَلَى الطَّائِفِ فَذَكَرَ قِصَّةَ الْمَرْأَتَيْنِ قَالَ فَكَتَبْتُ إِلَى ابْنِ عَبَّاسٍ فَكَتَبَ ابْنُ عَبَّاسٍ رَضِيَ اللهُ عَنْهُمَا إِنَّ رَسُولَ اللهِ - ﷺ - قَالَ: لَوْ يُعْطَى النَّاسُ بِدَعْوَاهُمْ لَادَّعَى رِجَالٌ أَمْوَالَ قَوْمٍ وَدِمَاءَهُمْ وَلَكِنَّ الْبَيِّنَةَ عَلَى الْمُدَّعِي وَالْيَمِينَ عَلَى مَنْ أَنْكَرَ. وَذَكَرَ الْحَدِيثَ.,އިބްނު ޢައްބާސް رَضِيَ اللَّهُ عَنْهُمَا ރިވާ ކުރެއްވިއެވެ: ހަމަކަށަވަރުން ރަސޫލު ﷲ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ހަމައެކަނި މީސްތަކުން ކޮށްލާ ދަޢުވާއަކުން، (ޝަރީޢަތުން) އެބައިމީހުންނަށް ކަންކަން ނިންމައިދެވޭ ނަމަ، (ﷲ އަށް ބިރުވެތި ނުވާ) މީހުން، އެހެން މީހުންގެ މުދަލާއި (މަރުގެ) ދިޔައަށް ދަޢުވާ ކުރީސްކަން ކަށަވަރެވެ. އެހެނެއްކަމަކު، ދަޢުވާ ކުރާ މީހާގެ މައްޗަށް ވަނީ (ދަޢުވާގެ ތެދުކަން ސާބިތު ކުރުމަށް) ހެކި ހުށަހެޅުމެވެ. އަދި (ދަޢުވާ ލިބި، އެއަށް) އިންކާރު ކުރާ މީހާގެ މައްޗަށް ވަނީ (އެ ދަޢުވާގެ ދޮގުކަން ބަޔާންކޮށް، ﷲ ގަންދީ) ހުވާ ކުރުމެވެ.“ (އެބަހީ: މީހެއްގެ މައްޗަށް ކުރެވޭ ދަޢުވާ ސާބިތު ކުރެވިއްޖައުމަށް ދާންދެން، އޭނާ ވާނީ އެ ކަމަކުން ބަރީއަ ވެގެންނެވެ.),
