source,#,bodyAR,bodyDV,takhrij
سنن أبي داود,4605,حَدَّثَنَا أَحْمَدُ بْنُ مُحَمَّدِ بْنِ حَنْبَلٍ وَعَبْدُ اللهِ بْنُ مُحَمَّدٍ النُّفَيْلِيُّ قَالَا: نَا سُفْيَانُ، عَنْ أَبِي النَّضْرِ، عَنْ عُبَيْدِ اللهِ بْنِ أَبِي رَافِعٍ، عَنْ أَبِيهِ، عَنِ النَّبِيِّ ﷺ قَالَ: لَا أُلْفِيَنَّ أَحَدَكُمْ مُتَّكِئًا عَلَى أَرِيكَتِهِ يَأْتِيهِ الْأَمْرُ مِنْ أَمْرِي مِمَّا أَمَرْتُ بِهِ أَوْ نَهَيْتُ عَنْهُ، فَيَقُولُ: لَا نَدْرِي مَا وَجَدْنَا فِي كِتَابِ اللهِ اتَّبَعْنَاهُ.,އަބޫ ރާފިޢު ރިވާ ކުރެއްވިއެވެ: ނަބިއްޔާ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ކުރުމަށް އަންގަވާފައިވާ ތިމަން ނަބިއްޔާގެ އަމުރެއް ނުވަތަ ނުކުރުމަށް އަންގަވާފައިވާ ނަހީއެއް، ތިޔަބައިމީހުންގެ ތެރެއިން މީހަކާ ހިސާބަށް ފޯރުމުން، ސޯފާއެނދެއްގައި ލެނގިލައިގެން އިނދެ މިފަދައިން ބުނަނިކޮށް ތިމަންނަބިއްޔާއަށް ފެނިގެން ނުވާނެއެވެ: ތިމަންމެންނަކަށް ނޭނގެއެވެ. ތިމަންމެންނަށް ﷲގެ ފޮތުގައި ފެނުނު އެއްޗެއް ނަމަ އެއަށް ދެން ތިމަންމެން ތަބާވާނީއެވެ.“,
سنن أبي داود,4605,حَدَّثَنَا أَحْمَدُ بْنُ مُحَمَّدِ بْنِ حَنْبَلٍ وَعَبْدُ اللهِ بْنُ مُحَمَّدٍ النُّفَيْلِيُّ قَالَا: نَا سُفْيَانُ، عَنْ أَبِي النَّضْرِ، عَنْ عُبَيْدِ اللهِ بْنِ أَبِي رَافِعٍ، عَنْ أَبِيهِ، عَنِ النَّبِيِّ ﷺ قَالَ: لَا أُلْفِيَنَّ أَحَدَكُمْ مُتَّكِئًا عَلَى أَرِيكَتِهِ يَأْتِيهِ الْأَمْرُ مِنْ أَمْرِي مِمَّا أَمَرْتُ بِهِ أَوْ نَهَيْتُ عَنْهُ، فَيَقُولُ: لَا نَدْرِي مَا وَجَدْنَا فِي كِتَابِ اللهِ اتَّبَعْنَاهُ.,އަބޫ ރާފިޢު ރިވާ ކުރެއްވިއެވެ: ނަބިއްޔާ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ”ކުރުމަށް އަންގަވާފައިވާ ތިމަން ނަބިއްޔާގެ އަމުރެއް ނުވަތަ ނުކުރުމަށް އަންގަވާފައިވާ ނަހީއެއް، ތިޔަބައިމީހުންގެ ތެރެއިން މީހަކާ ހިސާބަށް ފޯރުމުން، ސޯފާއެނދެއްގައި ލެނގިލައިގެން އިނދެ މިފަދައިން ބުނަނިކޮށް ތިމަންނަބިއްޔާއަށް ފެނިގެން ނުވާނެއެވެ: ތިމަންމެންނަކަށް ނޭނގެއެވެ. ތިމަންމެންނަށް ﷲގެ ފޮތުގައި ފެނުނު އެއްޗެއް ނަމަ އެއަށް ދެން ތިމަންމެން ތަބާވާނީއެވެ.“,
سنن أبي داود,4607,حَدَّثَنَا أَحْمَدُ بْنُ حَنْبَلٍ، نَا الْوَلِيدُ بْنُ مُسْلِمٍ، نَا ثَوْرُ بْنُ يَزِيدَ حَدَّثَنِي خَالِدُ بْنُ مَعْدَانَ حَدَّثَنِي عَبْدُ الرَّحْمَنِ بْنُ عَمْرٍو السُّلَمِيُّ وَحُجْرُ بْنُ حُجْرٍ قَالَا: أَتَيْنَا الْعِرْبَاضَ بْنَ سَارِيَةَ وَهُوَ مِمَّنْ نَزَلَ فِيهِ { وَلا عَلَى الَّذِينَ إِذَا مَا أَتَوْكَ لِتَحْمِلَهُمْ قُلْتَ لا أَجِدُ مَا أَحْمِلُكُمْ عَلَيْهِ } فَسَلَّمْنَا، وَقُلْنَا: أَتَيْنَاكَ زَائِرِينَ وَعَائِدِينَ وَمُقْتَبِسِينَ، فَقَالَ الْعِرْبَاضُ: صَلَّى بِنَا رَسُولُ اللهِ ﷺ ذَاتَ يَوْمٍ ثُمَّ أَقْبَلَ عَلَيْنَا فَوَعَظَنَا مَوْعِظَةً بَلِيغَةً ذَرَفَتْ مِنْهَا الْعُيُونُ، وَوَجِلَتْ مِنْهَا الْقُلُوبُ، فَقَالَ قَائِلٌ: يَا رَسُولَ اللهِ، كَأَنَّ هَذِهِ مَوْعِظَةُ مُوَدِّعٍ، فَمَاذَا تَعْهَدُ إِلَيْنَا؟ فَقَالَ: أُوصِيكُمْ بِتَقْوَى اللهِ، وَالسَّمْعِ وَالطَّاعَةِ وَإِنْ عَبْدًا حَبَشِيًّا، فَإِنَّهُ مَنْ يَعِشْ مِنْكُمْ بَعْدِي فَسَيَرَى اخْتِلَافًا كَثِيرًا، فَعَلَيْكُمْ بِسُنَّتِي وَسُنَّةِ الْخُلَفَاءِ الرَّاشِدِينَ الْمَهْدِيِّينَ، تَمَسَّكُوا بِهَا وَعَضُّوا عَلَيْهَا بِالنَّوَاجِذِ، وَإِيَّاكُمْ وَمُحْدَثَاتِ الْأُمُورِ فَإِنَّ كُلَّ مُحْدَثَةٍ بِدْعَةٌ وَكُلَّ بِدْعَةٍ ضَلَالَةٌ.,އަލްޢިރްބާޟު ބިން ސާރިޔާ ރިވާ ކުރެއްވިއެވެ: އެއްދުވަހު ތިމަންމެންނައިގެން ރަސޫލު ﷲ ﷺ ނަމާދު ކުރެއްވިއެވެ. އެއަށްފަހު ތިމަންމެންނާ ކުރިމަތިލައްވައިގެން ވަރަށް އަސަރު ގަދަ ވަޢުޡެއް ދެއްވިއެވެ. އެ ވަޢުޡުގެ ސަބަބުން ހިތްތައް ތެޅިގަނެ، ލޯތަކުން ކަރުނަ އޮހޮރިގެން ދިޔައެވެ. ދެން މީހަކު ދެންނެވިއެވެ: އޭ ﷲގެ ރަސޫލާއެވެ. މިއީ ވަދާޢީ ވަޢުޡެއް ފަދައެވެ. ވީމާ ތިމަންމެންނަށް ޢަހުދުކުރުވަނީ ކ ކޮންކަމަކަށްތޯއެވެ؟ ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”ތިމަން ނަބިއްޔާ ތިޔަބައިމީހުންނަށް ވަޞިއްޔަތް ކުރައްވަނީ، ﷲ އަށް ތަގުވާވެރިވުމަށާއި، އަދި (ތިޔަބައިމީހުންގެ މައްޗަށް) ޙަބަޝީ އަޅަކު (ވެރިކަމަށް އައިކަމުގައި ވިޔަސް އެ ވެރިމީހާގެ) އަޑުއަހައި ކިޔަމަންތެރިވުމަށެވެ. ފަހެ ހަމަކަށަވަރުން، ތިމަން ނަބިއްޔާއަށް ފަހު، ތިޔަބައިމީހުންގެ ތެރެއިން ދިރިހުރި މީހަކަށް ގިނަގުނަވެގެންވާ އިޚްތިލާފުތަކެއް ފެންނާނެއެވެ. ވީމާ، ތިޔަބައިމީހުންގެ މައްޗަށް އޮތީ ތިމަން ނަބިއްޔާގެ ސުންނަތުގައި ހިފެހެއްޓުމެވެ. އަދި ތެދުމަގު ލިބިގެންވާ ޚަލީފާއިންގެ ސުންނަތުގައި ހިފެހެއްޓުމެވެ. ތިޔަބައިމީހުން އެ ސުންނަތުގައި ކޮލުދަތްތަކުން ވަރުގަދައަށް ދަތް އަޅާ ހިފަހައްޓާށެވެ. އަދި (ދީނުގައި) އަލަށް އުފެދިގެން އަންނަ ކަންކަމާ (ބިދުޢަތަކާ) މެދު ސަމާލުވެ ރައްކާތެރިވާށެވެ. އެހެނީ ހަމަކަށަވަރުން، އަލަށް އުފެދިގެން އަންނަ ކޮންމެ ކަމަކީ ބިދުޢައެކެވެ. އަދި ކޮންމެ ބިދުޢައަކީ މަގުފުރެދުމެކެވެ.“,
سنن أبي داود,4607,حَدَّثَنَا أَحْمَدُ بْنُ حَنْبَلٍ، نَا الْوَلِيدُ بْنُ مُسْلِمٍ، نَا ثَوْرُ بْنُ يَزِيدَ حَدَّثَنِي خَالِدُ بْنُ مَعْدَانَ حَدَّثَنِي عَبْدُ الرَّحْمَنِ بْنُ عَمْرٍو السُّلَمِيُّ وَحُجْرُ بْنُ حُجْرٍ قَالَا: أَتَيْنَا الْعِرْبَاضَ بْنَ سَارِيَةَ وَهُوَ مِمَّنْ نَزَلَ فِيهِ { وَلا عَلَى الَّذِينَ إِذَا مَا أَتَوْكَ لِتَحْمِلَهُمْ قُلْتَ لا أَجِدُ مَا أَحْمِلُكُمْ عَلَيْهِ } فَسَلَّمْنَا، وَقُلْنَا: أَتَيْنَاكَ زَائِرِينَ وَعَائِدِينَ وَمُقْتَبِسِينَ، فَقَالَ الْعِرْبَاضُ: صَلَّى بِنَا رَسُولُ اللهِ ﷺ ذَاتَ يَوْمٍ ثُمَّ أَقْبَلَ عَلَيْنَا فَوَعَظَنَا مَوْعِظَةً بَلِيغَةً ذَرَفَتْ مِنْهَا الْعُيُونُ، وَوَجِلَتْ مِنْهَا الْقُلُوبُ، فَقَالَ قَائِلٌ: يَا رَسُولَ اللهِ، كَأَنَّ هَذِهِ مَوْعِظَةُ مُوَدِّعٍ، فَمَاذَا تَعْهَدُ إِلَيْنَا؟ فَقَالَ: أُوصِيكُمْ بِتَقْوَى اللهِ، وَالسَّمْعِ وَالطَّاعَةِ وَإِنْ عَبْدًا حَبَشِيًّا، فَإِنَّهُ مَنْ يَعِشْ مِنْكُمْ بَعْدِي فَسَيَرَى اخْتِلَافًا كَثِيرًا، فَعَلَيْكُمْ بِسُنَّتِي وَسُنَّةِ الْخُلَفَاءِ الرَّاشِدِينَ الْمَهْدِيِّينَ، تَمَسَّكُوا بِهَا وَعَضُّوا عَلَيْهَا بِالنَّوَاجِذِ، وَإِيَّاكُمْ وَمُحْدَثَاتِ الْأُمُورِ فَإِنَّ كُلَّ مُحْدَثَةٍ بِدْعَةٌ وَكُلَّ بِدْعَةٍ ضَلَالَةٌ.,އަލްޢިރްބާޟު ބިން ސާރިޔާ ރިވާ ކުރެއްވިއެވެ: އެއްދުވަހު ތިމަންމެންނައިގެން ރަސޫލު ﷲ ﷺ ނަމާދު ކުރެއްވިއެވެ. އެއަށްފަހު ތިމަންމެންނާ ކުރިމަތިލައްވައިގެން ވަރަށް އަސަރު ގަދަ ވަޢުޡެއް ދެއްވިއެވެ. އެ ވަޢުޡުގެ ސަބަބުން ހިތްތައް ތެޅިގަނެ، ލޯތަކުން ކަރުނަ އޮހޮރިގެން ދިޔައެވެ. ދެން މީހަކު ދެންނެވިއެވެ: އޭ ﷲގެ ރަސޫލާއެވެ! މިއީ ވަދާޢީ ވަޢުޡެއް ފަދައެވެ. ވީމާ ތިމަންމެންނަށް ޢަހުދުކުރުވަނީ ކ ކޮންކަމަކަށްތޯއެވެ؟ ނަބިއްޔާ ޙަދީޘް ކުރެއްވިއެވެ: ”ތިމަން ނަބިއްޔާ ތިޔަބައިމީހުންނަށް ވަޞިއްޔަތް ކުރައްވަނީ، ﷲ އަށް ތަގުވާވެރިވުމަށާއި، އަދި (ތިޔަބައިމީހުންގެ މައްޗަށް) ޙަބަޝީ އަޅަކު (ވެރިކަމަށް އައިކަމުގައި ވިޔަސް އެ ވެރިމީހާގެ) އަޑުއަހައި ކިޔަމަންތެރިވުމަށެވެ. ފަހެ ހަމަކަށަވަރުން، ތިމަން ނަބިއްޔާއަށް ފަހު، ތިޔަބައިމީހުންގެ ތެރެއިން ދިރިހުރި މީހަކަށް ގިނަގުނަވެގެންވާ އިޚްތިލާފުތަކެއް ފެންނާނެއެވެ. ވީމާ، ތިޔަބައިމީހުންގެ މައްޗަށް އޮތީ ތިމަން ނަބިއްޔާގެ ސުންނަތުގައި ހިފެހެއްޓުމެވެ. އަދި ތެދުމަގު ލިބިގެންވާ ޚަލީފާއިންގެ ސުންނަތުގައި ހިފެހެއްޓުމެވެ. ތިޔަބައިމީހުން އެ ސުންނަތުގައި ކޮލުދަތްތަކުން ވަރުގަދައަށް ދަތް އަޅާ ހިފަހައްޓާށެވެ. އަދި (ދީނުގައި) އަލަށް އުފެދިގެން އަންނަ ކަންކަމާ (ބިދުޢަތަކާ) މެދު ސަމާލުވެ ރައްކާތެރިވާށެވެ. އެހެނީ ހަމަކަށަވަރުން، އަލަށް އުފެދިގެން އަންނަ ކޮންމެ ކަމަކީ ބިދުޢައެކެވެ. އަދި ކޮންމެ ބިދުޢައަކީ މަގުފުރެދުމެކެވެ.“,
سنن أبي داود,4607,فإن كل محدثة بدعة وكل بدعة ضلالة,“ދީނުގައި އަލަށް އުފެދިގެން އަންނަ ކޮންމެ ކަމަކީ ބިދުޢައެކެވެ. އަދި ކޮންމެ ބިދުޢައަކީ މަގު ފުރެދުމެކެވެ.”,
سنن أبي داود,4607,وإياكم ومحدثاتِ الأمورِ فإن كلَّ محدثةٍ بدعةٌ وكلَّ بدعةٍ ضلالةٌ,ދީނުގައި އަލަށްއުފައްދާ ކަންކަމަށް ތިޔަބައި މީހުން ބިރުވެތިވެ، އެކަންކަމާއި ގާތްނުވާށެވެ. ހަމަކަށަވަރުން ދީނުގައި އަލަށް އުފައްދާ ކޮންމެ ކަމަކީ ބިދުޢައެވެ. އަދި ކޮންމެ ބިދުޢައަކީ މަގުފުރެދުމެކެވެ.” އަދި މިޙަދީޘްގެ ބައެއް ރިވާޔަތުގައި ވަނީ، “ކޮންމެ މަގުފުރެދުމަކީ ނަރަކައިގައިވާ ކަމެކެވެ.,
سنن أبي داود,4738,"إِذَا تَكَلَّمَ اللَّهُ بِالْوَحْىِ سَمِعَ أَهْلُ السَّمَاءِ لِلسَّمَاءِ صَلْصَلَةً كَجَرِّ السِّلْسِلَةِ عَلَى الصَّفَا فَيُصْعَقُونَ، فَلاَ يَزَالُونَ كَذَلِكَ حَتَّى يَأْتِيَهُمْ جِبْرِيلُ حَتَّى إِذَا جَاءَهُمْ جِبْرِيلُ فُزِّعَ عَنْ قُلُوبِهِمْ "" . قَالَ : "" فَيَقُولُونَ : يَا جِبْرِيلُ مَاذَا قَالَ رَبُّكَ فَيَقُولُ : الْحَقَّ فَيَقُولُونَ :",ސިލްސިލާކޮށް އަޑުއިވިގެންދާ ގުގުރީގެ އަޑުފަދައިން މަލާއިކަތުންނަށް ﷲގެ ކަލާމްފުޅު އަޑުއިވިިގެންދެއެވެ. ފަހެ އޭގެ ސަބަބުން އެބޭކަލުން ހޭނެތިގެން ވެއްޓިދެއެވެ. ދެން އެބޭކަލުންގެ ހިތްޕުޅަށް ހަމަޖެހުން ލިބުމުން ވިދާޅުވެއެވެ.” “އެބޭކަލުން ދަންނަވައެވެ. ތިޔަބައިމީހުންގެ ރައްބު ވަހީކުރެއްވީ ކީކޭތޯއެވެ؟ އެތަނުން ބަޔަކު ބުނާނެއެވެ. ޙައްގެއެވެ! (އެކަލާނގެ ވަހީކުރެއްވީ ޙައްގެއެވެ.) ދެންފަހެ ހުރިހާބޭކަލުންވެސް ޙައްގު ޙައްގުއޭ ކިޔާ މުނާދާ އިއްވާނެއެވެ.,
سنن أبي داود,4825,"""عَنْ جَابِرِ بْنِ سَمُرَةَ، قَالَ: «كُنَّا إِذَا أَتَيْنَا النَّبِيَّ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ، جَلَسَ أَحَدُنَا حَيْثُ يَنْتَهِي»""","""ޖާބިރު ބުން ސަމުރާގެ ކިބައިން ރިވާވެގެންވެއެވެ. އެކަލޭގެފާނު ވިދާޅުވިއެވެ. ""އަހަރެމެން ނަބިއްޔާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަގެ މަޖިލީހަށް ޙާޟިރުވެ އިށީންނަނީ ފަހަތުގައި (ޖާގައޮތް ހިސާބެއްގައި)އެވެ.""",
سنن أبي داود,4825,"""عَنْ جَابِرِ بْنِ سَمُرَةَ، قَالَ: «كُنَّا إِذَا أَتَيْنَا النَّبِيَّ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ، جَلَسَ أَحَدُنَا حَيْثُ يَنْتَهِي»""","""ޖާބިރު ބުން ސަމުރާގެ ކިބައިން ރިވާވެގެންވެއެވެ. އެކަލޭގެފާނު ވިދާޅުވިއެވެ. ""އަހަރެމެން ނަބިއްޔާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަގެ މަޖިލީހަށް ޙާޟިރުވެ އިށީންނަނީ ފަހަތުގައި (ޖާގައޮތް ހިސާބެއްގައި)އެވެ.""",
سنن أبي داود,4826,""" أَنَّ رَسُولَ اللَّهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ: لَعَنَ مَنْ جَلَسَ وَسْطَ الْحَلْقَةِ ""","""ރަސޫލާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ، މަޖީލެއްގައި ތިބި މީހުންގެ ދިމާމެދުގައި އައިސް އިށީންނަ މީހާއަށް ލަޢުނަތް ލެއްވިއެވެ.""",
سنن أبي داود,4844,"""لَا يُجْلَسْ بَيْنَ رَجُلَيْنِ إِلَّا بِإِذْنِهِمَا""","""މަޖިލީހެއްގައި ތިބި ދެމީހެއްގެ ދެމެދުގައި އެދެމީހުންގެ ހުއްދައަކާ ނުލައި ނުއިންނަހުށިކަމެވެ.""",
سنن أبي داود,4878,"عَنْ أَنَسِ بْنِ مَالِكٍ، قَالَ: قَالَ رَسُولُ اللَّهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ: "" لَمَّا عُرِجَ بِي مَرَرْتُ بِقَوْمٍ لَهُمْ أَظْفَارٌ مِنْ نُحَاسٍ يَخْمُشُونَ وُجُوهَهُمْ وَصُدُورَهُمْ، فَقُلْتُ: مَنْ هَؤُلَاءِ يَا جِبْرِيلُ، قَالَ [ص:270]: هَؤُلَاءِ الَّذِينَ يَأْكُلُونَ لُحُومَ النَّاسِ، وَيَقَعُونَ فِي أَعْرَاضِهِمْ ""","""އަނަސް ބުން މާލިކްގެފާނު އަރިހުން ރިވާވެގެންވެއެވެ. އެކަލޭގެފާނު ވިދާޅުވިއެވެ. ރަސޫލާ ޞައްލަﷲ ޢަލައިހި ވަސައްލަމަ ޙަދީޘް ކުރެއްވިއެވެ. ""ތިމަންކަލޭގެފާނު މިޢުރާޖަށް އެރުއްވުނު ހިނދު ލޮއިންވާ ނިޔަފަތިތަކެއްގެ ވެރިބަޔެއްގެ ކައިރިން ވަޑައިގަތީމެވެ. އެހިނދު އެމީހުން އެމީހުންގެ ވަކިތަކުން މޫނާއި މޭމަތީގައި ވަކި އަޅައި ވީދަނީއެވެ. ތިމަންކަލޭގެފާނު ޖިބްރީލްގެފާނު އަރިހުން އެއްސެވީމެވެ. މިއީ ކޮންބައެއްތޯއެވެ. ޖިބްރީލްގެފާނު ދެންނެވިއެވެ. މިއީ މީސްތަކުންގެ މަސްކައި މީހުންގެ އަބުރަށް އަރައިގަނެ އުޅުނު މީސްތަކުންނެވެ.""",
سنن أبي داود,4918,حَدَّثَنَا الرَّبِيعُ بْنُ سُلَيْمَانَ الْمُؤَذِّنُ ، نَا ابْنُ وَهْبٍ ، عَنْ سُلَيْمَانَ يَعْنِي ابْنَ بِلَالٍ ، عَنْ كَثِيرِ بْنِ زَيْدٍ ، عَنِ الْوَلِيدِ بْنِ رَبَاحٍ ، عَنْ أَبِي هُرَيْرَةَ ، عَنْ رَسُولِ اللهِ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ : الْمُؤْمِنُ مِرْآةُ الْمُؤْمِنِ ، وَالْمُؤْمِنُ أَخُو الْمُؤْمِنِ ، يَكُفُّ عَلَيْهِ ضَيْعَتَهُ وَيَحُوطُهُ مِنْ وَرَائِهِ .,"(الْمُؤْمِنُ مِرْآةُ الْمُؤْمِنِ) މާނައީ: ""މުއުމިނަކީ އަނެއް މުއުމިނުގެ މޫނު ބަލާ ލޯގަނޑެވެ."" رواه أبو داود في السنن والبخاري في أدب المفرد.",
سنن أبي داود,4919,ألَا أُخبِرُكم بأفضَلَ مِن درجةِ الصِّيامِ والصَّلاةِ والصَّدقةِ؟ قالوا: بلى، قال: إصلاحُ ذاتِ البَيْنِ، وفسادُ ذاتِ البَيْنِ، الحالقةُ.,ސުންނަތް ރޯދަ ހިފުމާއި ސުންނަތް ނަމާދުކުރުމާއި ޞަދަގާތްކުރުމަށްވުރެ ހެޔޮކަންބޮޑު އަމަލެއް ތިމަންކަލޭގެފާނު ތިޔަބައިމީހުންނަށް ބަޔާންކޮށްނުދެއްވަންހެއްޔެވެ؟ އަޞްޙާބު ބޭކަލުން ދެންނެވިއެވެ. ނޫނެކެވެ. (ބަޔާންކޮށްދެއްވާށެވެ.) އެކަލޭގެފާނު ޙަދީޘްކުރެއްވިއެވެ. އެއީ ދެމީހުންގެދެމެދު ޞުލްޙަ ކުރުމެވެ. ފަހެ ހަމަކަށަވަރުން ދެމީހުންގެދެމެދު ފަސާދަކުރުމަކީ ނެތިދިޔުމެކެވެ.,
سنن أبي داود,4941,ارحَموا مَن في الأرضِ يَرحَمْكم مَن في السماءِ,ތިޔަބައިމީހުން ބިމުގެ އަހުލުވެރިންނަށް އޯގާވެރިވާށެވެ. އޭރުން އުޑުގެ އަހުލުވެރިން (އެބަހީ:މަލާއިކަތުން) ތިޔަބައިމީހުންނަށް އޯގާވެރިވެވަޑައިގަންނަވާނެއެވެ.,
سنن أبي داود,5055,اقْرَأْ قُلْ يَا أَيُّهَا الْكَافِرُونَ ثُمَّ نَمْ، عَلَى خَاتِمَتِهَا، فَإِنَّهَا بَرَاءَةٌ مِنَ الشِّرْكِ,ނަބިއްޔާ ﷺ ޙަދީޘް ކުރެއްވިއެވެ: ތިބާ، قُلْ يَا أَيُّهَا الْكَافِرُونَ (ކާފިރޫން ސޫރަތް) ކިޔަވާށެވެ. އެއަށްފަހު އެ ސޫރަތް (ކިޔަވާ) ނިމުމުން ނިދާށެވެ. އެހެނީ ހަމަކަށަވަރުން އެ ސޫރަތަކީ ޝިރްކުން ބަރީއަވުމެވެ. [أبو داود 5055],
سنن أبي داود,5088,من قال إذا أصبحَ : بسمِ اللهِ الذي لا يضرُّ مع اسمهِ شيء في الأرضِ ولا في السماءِ ثلاثا ، لم تفجأْهُ فاجئةٌ حتى يمسِي ، وإذا قالها حينَ يمسِي ، لم تفجأْهُ فاجئةٌ حتى يصبحَ,ޢުޘްމާނު ބުން ޢައްފާން ވިދާޅުވިއެވެ. ރަސޫލު ﷲ ﷺ ހަދީޘްކުރައްވަނިކޮށް ތިމަން ކަލޭގެފާނު އަޑުއެއްސެވީމެވެ. މީހަކު “ بِسْمِ اللَّهِ الَّذِي لَا يَضُرُّ مَعَ اسْمِهِ شَيْءٌ فِي الأَرْضِ وَلَا فِي السَّمَاءِ، وَهُوَ السَّمِيعُ العَلِيمُ ” ތިން ފަހަރު ކިޔައިފިނަމަ ހެނދުނުވުމާ ހަމައަށް އޭނާއަށް ކުއްލި ބަލާއެއް ނުޖެހޭނެތެވެ. އަދި މީހަކު ހެނދުނު މިދުއާ ތިން ފަހަރު ކިޔައިފިނަމަ އެނާއަށް ހަވީރުވުމާ ހަމައަށް ކުއްލި ބަލާއެއް ނުޖެހޭނެތެވެ. (އަބޫ ދާވޫދު އަދި އެނޫން ބޭކަލުން) ދުއާގެ މާނަ: “ﷲގެ އިސްމުފުޅުގެ ބަރަކާތުން (ރައްކާތެރިކަން ލިބިގަންނަމެވެ.) އެ އިލާހުގެ އިސްމުފުޅުގެ ބަރަކާތާއެކު ބިމާއި އުޑުން އެއްވެސް އެއްޗަކަށް ގެއްލުމެއް ނުދެވޭނެއެވެ. އަދި އެއިލާހީ މޮޅަށް އައްސަވާވޮޑިގެންވާ މޮޅަށް ދެނެވޮޑިގެންވާ އިލާހެވެ.”,
سنن أبي داود,5090,"""دَعَوَاتُ الْمَكْرُوبِ «اللَّهُمَّ رَحْمَتَكَ أَرْجُو، فَلَا تَكِلْنِي إِلَى نَفْسِي طَرْفَةَ عَيْنٍ، وَأَصْلِحْ لِي شَأْنِي كُلَّهُ، لَا إِلَهَ إِلَّا أَنْتَ""","""ކަންބޮޑުވުމާއި ހިތާމަވެރިކަންތައް މެދުވެރިވެފައިވާ މީހާގެ ދުއާއަކީ 'އޭ ﷲ! އިބަރަސްކަލާނގެ ރަޙްމަތަށް އަޅު އެދެމެވެ. ފަހެ، ލޮލުގެ އެސްފިޔަޖަހާހައި އިރުކޮޅަކަށްވެސް އިބަރަސްކަލާނގެ މިއަޅާ އަށް މިއަޅާގެ ނަފްސު ޙަވާލުނުކުރައްވާށެވެ ! އަދި ހުރިހައި ކަމެއް އިޞްލާޙް ކޮށްދެއްވާށެވެ ! އިބަރަސްކަލާނގެ ފިޔަވައި އެހެން އިލާހަކު ނުވެއެވެ.""",
سنن أبي داود,5090,اللَّهُمَّ رَحْمَتَكَ أَرْجُو فَلَا تَكِلْنِي إِلَى نَفْسِي طَرْفَةَ عَيْنٍ، وَأَصْلِحْ لِي شَأْنِي كُلَّهُ لَا إِلَهَ إِلَّا أَنْتَ,އޭ الله! މިއަޅާ އުއްމީދުކުރަނީ ހަމައެކަނި އިބަ اللهގެ ރަޙްމަތަށެވެ. އެސްފިޔައެއްއެޖަހައިލާ ހިނދުކޮޅަކަށްވެސް މިއަޅާއާ މިއަޅާގެ ނަފުސު ހަވާލުނުކުރައްވާންދޭވެ. އަދި މިއަޅާގެ ހުރިހާކަމެއް މިއަޅާއަށް އިޞްލާޙުކޮށްދެއްވާނދޭވެ. އިބަ الله މެނުވީ އަޅުކަންވެވުން ޙައްގު ވެގެންވާ އެހެން އެއްވެސް އިލާހަކުނުވެއެވެ.,
سنن أبي داود,5267,نَهَى رَسُولُ اللَّهِ ـ صلى الله عليه وسلم ـ عَنْ قَتْلِ أَرْبَعٍ مِنَ الدَّوَابِّ النَّمْلَةِ وَالنَّحْلِ وَالْهُدْهُدِ وَالصُّرَدِ,ރަސޫލު ﷲ صَلَّى اللهُ عَلَيْهِ وَسَلَّمْ، ބިމުގައި ހިނގާ ޖަނަވާރުންކުރެ ހަތަރު ވައްތަރެއް މެރުން ނަޙީކުރެއްވިއެވެ. (އެއީ:) ކަނޑަހިނި، މާމުއިކުޅަނދުރާއި ހުދުހުދާ ދޫނި، އަދި ޞުރަދު (އޭކިއުނު) ދޫންޏެވެ.,
