bodyAR,bodyDV
[الناس: 1-6].,[އައް-ނާސް: 1- 6].
بَعْدَ كُلِّ صَلاَةٍ[94].,އެއީ ކޮންމެ ނަމާދަކަށް ފަހުގައެވެ. [94].
[94] أبو داود (2/86) برقم (1523)، والترمذي برقم (2903)، والنسائي (3/68) برقم (1335)، وانظر: صحيح الترمذي (2/8). والسور الثلاث يقال لها: المعوذات. انظر: فتح الباري (9/62).,"[94] ރިވާކުރެއްވީ އަބޫ ދާވޫދު 2/86 ގެ ނަމްބަރު 1523 ގައި، އަދި އައް-ތިރްމިޛީ ނަމްބަރު 2903 ގައި، އަދި އައް-ނަސާއީ 3/68 ގެ ނަމްބަރު 1335 ގައެވެ. އަދި ޞަޙީޙުއް-ތިރްމިޛީގެ 2/8 ބައްލަވާށެވެ. އެ ތިން ސޫރަތަށް ""އަލް-މުޢައްވިޛާތު"" އޭ ކިޔެއެވެ. ފަތުޙުލް-ބާރީގެ 9/62 ބައްލަވާށެވެ."
﴿ٱللَّهُ لَآ إِلَٰهَ إِلَّا هُوَ ٱلۡحَيُّ ٱلۡقَيُّومُۚ لَا تَأۡخُذُهُۥ سِنَةٞ وَلَا نَوۡمٞۚ لَّهُۥ مَا فِي ٱلسَّمَٰوَٰتِ وَمَا فِي ٱلۡأَرۡضِۗ مَن ذَا ٱلَّذِي يَشۡفَعُ عِندَهُۥٓ إِلَّا بِإِذۡنِهِۦۚ يَعۡلَمُ مَا بَيۡنَ أَيۡدِيهِمۡ وَمَا خَلۡفَهُمۡۖ وَلَا يُحِيطُونَ بِشَيۡءٖ مِّنۡ عِلۡمِهِۦٓ إِلَّا بِمَا شَآءَۚ وَسِعَ كُرۡسِيُّهُ ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضَۖ وَلَا يَـُٔودُهُۥ حِفۡظُهُمَاۚ وَهُوَ ٱلۡعَلِيُّ ٱلۡعَظِيمُ255﴾,"﴿ٱللَّهُ لَآ إِلَٰهَ إِلَّا هُوَ ٱلۡحَيُّ ٱلۡقَيُّومُۚ لَا تَأۡخُذُهُۥ سِنَةٞ وَلَا نَوۡمٞۚ لَّهُۥ مَا فِي ٱلسَّمَٰوَٰتِ وَمَا فِي ٱلۡأَرۡضِۗ مَن ذَا ٱلَّذِي يَشۡفَعُ عِندَهُۥٓ إِلَّا بِإِذۡنِهِۦۚ يَعۡلَمُ مَا بَيۡنَ أَيۡدِيهِمۡ وَمَا خَلۡفَهُمۡۖ وَلَا يُحِيطُونَ بِشَيۡءٖ مِّنۡ عِلۡمِهِۦٓ إِلَّا بِمَا شَآءَۚ وَسِعَ كُرۡسِيُّهُ ٱلسَّمَٰوَٰتِ وَٱلۡأَرۡضَۖ وَلَا يَـُٔودُهُۥ حِفۡظُهُمَاۚ وَهُوَ ٱلۡعَلِيُّ ٱلۡعَظِيمُ255﴾
 މާނައީ: ""ﷲ އީ، އެ އިލާހު ފިޔަވާ (އަޅުކަންކުރުން ޙައްޤުވާ) އެހެން އިލާހަކު ނުވާ އިލާހެވެ. ދިރިދެމިވޮޑިގެންވާ، ދާއިމަށް ޤާއިމުވެ ދެމިވޮޑިގެންވާ އިލާހެވެ. އަވަހާރަފުޅު އައުމެއް އަދި އަވަހާރަފުޅު ލެއްޕެވުމެއްވެސް އެއިލާހަކަށް ނުވެއެވެ. އުޑުތަކުގައި ވާހައި އެއްޗަކާއި، ބިމުގައި ވާހައި އެއްޗެއް މިލްކުވެވޮޑިގެގެންވަނީ އެއިލާހަށެވެ. އެއިލާހުގެ އިޛްނަފުޅާ ލައިގެން މެނުވީ، އެ އިލާހުގެ ޙަޟްރަތުގައި ޝަފާޢަތްތެރިވާނެ މީހަކީ ކާކު ހެއްޔެވެ؟ އެމީހުންގެ ކުރިން (އެބަހީ: ޚަލްޤުތަކުންގެ ކުރިން) އިސްވެގޮސްފައިވާހައި ކަމަކާއި، އެމީހުންގެ ފަހުން ވާނޭހާ ކަމެއްވެސް، އެއިލާހު ދެނެވޮޑިގެންވެއެވެ. އަދި އެއިލާހުގެ ޢިލްމުފުޅުގެ ތެރެއިން އެއިލާހު އިރާދަކުރެއްވިކަމެއް ފިޔަވާ، އެއްވެސް އެއްޗެއް އެމީހުންނަކަށް އެނގިގެންނެއް ނުވެއެވެ. އެއިލާހުގެ ކުރުސި، އުޑުތަކާއި ބިމުގެ އެންމެހާ ކަންކޮޅުތަކަށް ތަނަވަސް ވެގެންވެއެވެ. އަދި އެއުޑުތަކާއި ބިން ރައްކާތެރި ކުރައްވާ ހިފެހެއްޓެވުމަށް އެއިލާހުގެ ޙަޟްރަތަކަށް ކުޑަވެސް ބުރަކަމެއް ނުވެއެވެ. އަދި އެއިލާހީ މަތީގައި ވޮޑިގެންވާ، ހައިބަތުބޮޑުވެ މާތްވެގެންވާ އިލާހެވެ."""
[البقرة:255],[އަލް-ބަޤަރާ: 255]
عَقِبَ كلِّ صَلَاةٍ[95].,އެއީ ކޮންމެ ނަމާދެއް ނިންމާފައި ވިއްދައިގެންނެވެ. [95].
[95] «مَنْ قَرَأَهَا دُبُرَ كُلِّ صَلاةٍ لَمْ يَمْنَعْهُ مِنْ دُخُولِ الجَنَّةِ إِلَّا أَنْ يَمُوتَ». النسائي في عمل اليوم والليلة برقم (100)، وابن السني برقم (121)، وصححه الألباني في صحيح الجامع (5/339)، وسلسلة الأحاديث الصحيحة (2/697)، برقم (972).,"[95] ""ކޮންމެ ނަމާދެއްގެ ފަހުން އެ ތަން ކިޔަވައިފި މީހާ؛ މަރު ފިޔަވައި އޭނާ ސުވަރުގެ ވަނުން މަނާކުރާ ކަމެއް ނެތެވެ."" ރިވާކުރެއްވީ އައް-ނަސާއީ، ޢަމަލުލް-ޔައުމި ވައް-ލައިލާގެ ނަމްބަރު 100 ގައި، އަދި އިބްނުއް-ސުންނީ ނަމްބަރު 121 ގައެވެ. އަދި ޞަޙީޙުލް-ޖާމިޢުގެ 5/339 ގައި، އަދި ސިލްސިލަތުލް-އަޙާދީޘިއް-ޞަޙީޙާގެ 2/697 ގެ ނަމްބަރު 972 ގައި އަލް-އަލްބާނީ ޞައްޙަކުރެއްވިއެވެ."
«لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَرِيكَ لَهُ، لَهُ المُلْكُ وَلَهُ الحَمْدُ يُحْيِي وَيُمِيتُ وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ»,"«لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَرِيكَ لَهُ، لَهُ المُلْكُ وَلَهُ الحَمْدُ يُحْيِي وَيُمِيتُ وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ»
 މާނައީ: ""ﷲ މެނުވީ (އަޅުކަންވެވުން ޙައްޤުވެގެންވާ) އެހެން އެއްވެސް އިލާހަކު ނުވެއެވެ. އެ އިލާހު އެއްކައުވަންތައެވެ. އެ އިލާހަށް އެއްވެސް ޝަރީކަކު ބައިވެރިއަކު ނުވެއެވެ. އެންމެހާ ރަސްކަމެއްވަނީ އެ އިލާހަށެވެ. އަދި ހުރިހާ ޙަމްދެއްވަނީ، އެ އިލާހަށެވެ. އެއިލާހު ދިރުއްވާ، މަރުގަންނަވައެވެ. އަދި ކޮންމެ ކަމެއްގެ މައްޗަށް އެ އިލާހު ކުޅަދުންވަންތަވެވޮޑިގެންވެއެވެ."""
لَا إِلَهَ إِلَّا اللَّهُ وَحْدَهُ لَا شَرِيكَ لَهُ، لَهُ المُلْكُ وَلَهُ الحَمْدُ يُحْيِي وَيُمِيتُ وَهُوَ عَلَى كُلِّ شَيْءٍ قَدِير,ލާ އިލާހަ އިއްލައްލޯހު ވަޙްދަހޫ ލާ ޝަރީކަ ލަހް، ލަހުލް މުލްކު ވަލަހުލް ޙަމްދު، ޔުޙްޔީ ވަޔުމީތު ވަހުވަ ޢަލާ ކުއްލި ޝައިއިން ޤަދީރް
عَشْرَ مَرَّاتٍ بَعْدَ صَلَاةِ المَغْرِبِ وَالصُّبْحِ[96].,މަޣުރިބު ނަމާދާއި ފަތިސް ނަމާދުގެ ފަހުން ދިހަ ފަހަރު [96].
[96] رواه الترمذي (5/515) برقم (3474)، وأحمد (4/227) برقم (17990)، وانظر تخريجه في زاد المعاد (1/300).,[96] ރިވާކުރެއްވީ އައް-ތިރްމިޛީ، 5/515 ގެ ނަމްބަރު 3474 ގައި، އަދި އަޙްމަދު، 4/227 ގެ ނަމްބަރު 17990 ގައެވެ. އަދި ޒާދުލް-މަޢާދު 1/300 ގައިވާ އޭގެ ތަޚްރީޖު ބައްލަވާށެވެ.
«اللَّهُمَّ إِنِّي أَسْأَلُكَ عِلْمًا نافِعًا، وَرِزْقًا طَيِّبًا، وَعَمَلًا مُتَقَبَّلًا»,"«اللَّهُمَّ إِنِّي أَسْأَلُكَ عِلْمًا نافِعًا، وَرِزْقًا طَيِّبًا، وَعَمَلًا مُتَقَبَّلًا» 
 މާނައީ: ""އޭ ﷲ އެވެ! މި އަޅާ، އިބައިލާހުގެ ޙަޟްރަތުން ފައިދާކުރަނިވި ޢިލްމަކާއި، ހެޔޮ ރަނގަޅު ރިޒްޤަކާއި، ޤަބޫލުވެވޮޑިގެންވާ ޢަމަލެއް ދެއްވުމަށް އެދިދަންނަވަމެވެ."""
اللَّهُمَّ إِنِّي أَسْأَلُكَ عِلْمًا نافِعًا، وَرِزْقًا طَيِّبًا، وَعَمَلًا مُتَقَبَّلًا,އައްލޯހުންމަ އިންނީ އަސްއަލުކަ ޢިލްމަން ނާފިޢަން، ވަރިޒްޤަން ޠައްޔިބަން، ވަޢަމަލަން މުތަޤައްބަލަން
بَعْدَ السَّلامِ مِنْ صَلَاةِ الفَجْرِ[97].,ފަތިސް ނަމާދުން ސަލާމް ދިނުމަށްފަހުގައި. [97].
[97] ابن ماجه برقم (925)، والنسائي في عمل اليوم والليلة برقم (102)، وانظر: صحيح ابن ماجه (1/152)، ومجمع الزوائد (10/111)، وسيأتي برقم (95).,[97] ރިވާކުރެއްވީ އިބްނު މާޖާ ނަމްބަރު 925 ގައި، އަދި އައް-ނަސާއީ، ޢަމަލުލް-ޔައުމި ވައް-ލައިލާގެ ނަމްބަރު 102 ގައެވެ. އަދި ޞަޙީޙު އިބްނު މާޖާގެ 1/152، އަދި މަޖްމަޢުއް-ޒަވާއިދުގެ 10/111 ބައްލަވާށެވެ. އަދި އެ ރިވާޔަތް ނަމްބަރު 95 ގައި އަންނާނެއެވެ.
26. دُعَاءُ صَلَاةِ الاسْتِخَارَةِ,26. އިސްތިޚާރާ ނަމާދުގެ ދުޢާ
قَالَ جَابرُ بْنُ عَبْدِ اللَّهِ رَضِيَ اللَّهُ عَنْهُمَا: كَانَ رسُولُ اللَّهِ ﷺ يُعَلِّمُنَا الاسْتِخَارَةَ فِي الأُمُورِ كُلِّهَا كَمَا يُعَلِّمُنَا السُّورَةَ مِنَ القُرْآنِ، يَقُولُ:,ޖާބިރު ބްނު ޢަބްދި ﷲ رَضِيَ اللَّهُ عَنْهُمَا ވިދާޅުވިއެވެ: ﷲ ގެ ރަސޫލާ ﷺ އަހަރުމެންނަށް ޤުރްއާނުން ސޫރަތެއް އުނގަންނަވައިދެއްވާ ގޮތަށް، ހުރިހާ ކަންކަމުގައި އިސްތިޚާރާ ކުރަން އުނގަންނަވައިދެއްވައެވެ. ޙަދީޘްކުރައްވައެވެ:
«إِذَا هَمَّ أَحَدُكُمْ بِالأَمْرِ فَلْيَرْكَعْ رَكْعَتَيْنِ مِنْ غَيْرِ الفَرِيضَةِ، ثُمَّ لْيَقُلْ:,ތިޔަބައިމީހުންކުރެ މީހަކު ކަމެއްކުރަން ވިސްނާ ޤަޞްދުކުރާހިނދު، ފަހެ ފަރުޟު ނަމާދު ނޫން އެހެން (ސުންނަތް) ދެ ރަކްޢަތްކުރާށެވެ. ދެން ކިޔާހުށިކަމެވެ:
اللَّهُمَّ إِنِّي أَسْتَخِيرُكَ بِعِلْمِكَ، وَأَسْتَقْدِرُكَ بِقُدْرَتِكَ، وَأَسْأَلُكَ مِنْ فَضْلِكَ العَظِيمِ؛ فَإِنَّكَ تَقْدِرُ وَلَا أَقْدِرُ، وَتَعْلَمُ وَلَا أَعْلَمُ، وَأَنْتَ عَلَّامُ الغُيُوبِ، اللَّهُمَّ إِنْ كُنْتَ تَعْلَمُ أَنَّ هَذَا الأمْرَ - وَيُسَمِّي حَاجَتَهُ - خَيْرٌ لِي فِي دِينِي وَمَعَاشِي وَعَاقِبَةِ أَمْرِي – أَوْ قَالَ: عَاجِلِهِ وَآجِلِهِ - فَاقْدُرْهُ لِي وَيَسِّرْهُ لِي ثمَّ بَارِكْ لِي فِيهِ، وَإِنْ كُنْتَ تَعْلَمُ أَنَّ هَذَا الْأَمْرَ شَرٌّ لِي فِي دِينِي وَمَعَاشِي وَعَاقِبَةِ أَمْرِي – أَوْ قَالَ: عَاجِلِهِ وَآجِلِهِ – فَاصْرِفْهُ عَنِّي وَاصْرِفْنِي عَنْهُ وَاقْدُرْ لِيَ الْخَيْرَ حَيْثُ كَانَ، ثُمَّ أَرْضِنِي بِهِ»[98].,"اللَّهُمَّ إِنِّي أَسْتَخِيرُكَ بِعِلْمِكَ، وَأَسْتَقْدِرُكَ بِقُدْرَتِكَ، وَأَسْأَلُكَ مِنْ فَضْلِكَ العَظِيمِ؛ فَإِنَّكَ تَقْدِرُ وَلَا أَقْدِرُ، وَتَعْلَمُ وَلَا أَعْلَمُ، وَأَنْتَ عَلَّامُ الغُيُوبِ، اللَّهُمَّ إِنْ كُنْتَ تَعْلَمُ أَنَّ هَذَا الأمْرَ - وَيُسَمِّي حَاجَتَهُ - خَيْرٌ لِي فِي دِينِي وَمَعَاشِي وَعَاقِبَةِ أَمْرِي – أَوْ قَالَ: عَاجِلِهِ وَآجِلِهِ - فَاقْدُرْهُ لِي وَيَسِّرْهُ لِي ثمَّ بَارِكْ لِي فِيهِ، وَإِنْ كُنْتَ تَعْلَمُ أَنَّ هَذَا الْأَمْرَ شَرٌّ لِي فِي دِينِي وَمَعَاشِي وَعَاقِبَةِ أَمْرِي – أَوْ قَالَ: عَاجِلِهِ وَآجِلِهِ – فَاصْرِفْهُ عَنِّي وَاصْرِفْنِي عَنْهُ وَاقْدُرْ لِيَ الْخَيْرَ حَيْثُ كَانَ، ثُمَّ أَرْضِنِي بِهِ»
 މާނައީ: ""އޭ ﷲ އެވެ! މި އަޅާ އިބައިލާހުގެ ޢިލްމުފުޅު މެދުވެރިކޮށް އެންމެ ހެޔޮގޮތް ޚިޔާރުކޮށްދެއްވުމަށް އެދެމެވެ. އަދި އިބައިލާހުގެ ކުޅަދުންވަންތަކަން މެދުވެރިކޮށް (އެންމެ ހެޔޮގޮތަށް) ކުޅަދާނަކަން ދެއްވުމަށް އެދެމެވެ. އަދި އިބައިލާހުގެ ބޮޑުވެގެންވާ ދަރުމަވަންތަކަމުން ދެއްވުމަށް އެދެމެވެ. ފަހެ ހަމަކަށަވަރުން އިބައިލާހު (ހުރިހާ ކަމަކަށް) ކުޅަދުންވަންތައެވެ. އަދި މި އަޅާވަނީ ނުކުޅެދިގެންނެވެ. އަދި އިބައިލާހު (ހުރިހާ ކަމެއް) ދެނެވޮޑިގެންވަމުއެވެ. އަދި މި އަޅާ ނުދަންނަމެވެ. އަދި އިބައިލާހީ ޣައިބުގެ ކަންކަން މޮޅަށް ދެނެވޮޑިގެންވާ އިލާހެވެ. އޭ ﷲ އެވެ! މިކަމަކީ -މިތަނުގައި އޭނާގެ ޙާޖަތް ނަންގަންނާނީއެވެ.- މި އަޅާގެ ދީނާއި، މި އަޅާގެ ދިރިއުޅުމާއި، މި އަޅާގެ ކަންތަކުގެ ނަތީޖާގެ ގޮތުން -ނުވަތަ ޙަދީޘްކުރެއްވިއެވެ: އަވަހަށް ވާން އޮތްގޮތާއި ފަހުން ވާން އޮތްގޮތަށް ބަލާއިރު- މި އަޅާއަށް ހެޔޮކަމެއްކަމުގައި އިބައިލާހު ދެނެވޮޑިގެންވަނީނަމަ، ފަހެ މިކަންތައް މި އަޅާއަށް މިންވަރުކޮށްދެއްވާ، އަދި މި ކަންތައް މި އަޅާއަށް ފަސޭހަކޮށްދެއްވާށިއެވެ! ދެން މިކަމުގައި މި އަޅާއަށް ބަރަކާތްލައްވާށިއެވެ! އަދި ހަމަކަށަވަރުން މިކަމަކީ މި އަޅާގެ ދީނާއި، މި އަޅާގެ ދިރިއުޅުމާއި، މި އަޅާގެ ކަންތަކުގެ ނަތީޖާގެގޮތުން -ނުވަތަ ޙަދީޘްކުރެއްވިއެވެ: އަވަހަށް ވާން އޮތްގޮތާއި ފަހުން ވާން އޮތްގޮތަށް ބަލާއިރު، މި އަޅާއަށް ނުބައިކަމެއް ކަމުގައި އިބައިލާހު ދެނެވޮޑިގެންވަނީނަމަ، ފަހެ މި އަޅާގެ ކިބައިން މި ކަންތައް ދުރުކޮށްދެއްވާ، އަދި މިކަންތަކުން މި އަޅާ ދުރުކޮށްދެއްވާށިއެވެ! އަދި ވީކޮންމެ ތަނަކުން ހެޔޮކަންތައް، މި އަޅާއަށް މިންވަރުކޮށްދެއްވާ، ދެން އެއަށްފަހު އެކަމަށް މި އަޅާ ރުހޭނެގޮތް މެދުވެރިކުރައްވާށިއެވެ!"" [98]"
[98] البخاري (7/ 162) برقم (1162).,[98] ރިވާކުރެއްވީ އަލް-ބުޚާރީ 162/7 ގެ ނަމްބަރު 1162 ގައެވެ.
اللَّهُمَّ إِنِّي أَسْتَخِيرُكَ بِعِلْمِكَ، وَأَسْتَقْدِرُكَ بِقُدْرَتِكَ، وَأَسْأَلُكَ مِنْ فَضْلِكَ العَظِيمِ؛ فَإِنَّكَ تَقْدِرُ وَلَا أَقْدِرُ، وَتَعْلَمُ وَلَا أَعْلَمُ، وَأَنْتَ عَلَّامُ الغُيُوبِ، اللَّهُمَّ إِنْ كُنْتَ تَعْلَمُ أَنَّ هَذَا الأمْرَ - وَيُسَمِّي حَاجَتَهُ - خَيْرٌ لِي فِي دِينِي وَمَعَاشِي وَعَاقِبَةِ أَمْرِي – أَوْ قَالَ: عَاجِلِهِ وَآجِلِهِ - فَاقْدُرْهُ لِي وَيَسِّرْهُ لِي ثمَّ بَارِكْ لِي فِيهِ، وَإِنْ كُنْتَ تَعْلَمُ أَنَّ هَذَا الْأَمْرَ شَرٌّ لِي فِي دِينِي وَمَعَاشِي وَعَاقِبَةِ أَمْرِي – أَوْ قَالَ: عَاجِلِهِ وَآجِلِهِ – فَاصْرِفْهُ عَنِّي وَاصْرِفْنِي عَنْهُ وَاقْدُرْ لِيَ الْخَيْرَ حَيْثُ كَانَ، ثُمَّ أَرْضِنِي بِه,އައްލޯހުންމަ އިންނީ އަސްތަޚީރުކަ ބިޢިލްމިކަ، ވައަސްތަޤްދިރުކަ ބިޤުދްރަތިކަ، ވައަސްއަލުކަ މިން ފަޟްލިކަލް ޢަޡީމް؛ ފައިންނަކަ ތަޤްދިރު ވަލާ އަޤްދިރު، ވަތަޢުލަމު ވަލާ އަޢުލަމު، ވައަންތަ ޢައްލާމުލް ޣުޔޫބް، އައްލޯހުންމަ އިން ކުންތަ ތަޢްލަމު އައްނަ ހާޛަލް އަމްރަ -މިތަނުގައި އޭނާގެ ޙާޖަތް ނަންގަނެފައި- ޚައިރުއް ލީ ފީ ދީނީ ވަމަޢާޝީ ވަޢާޤިބަތި އަމްރީ - ނުވަތަ ޙަދީޘްކުރެއްވި: ޢާޖިލިހީ ވައާޖިލިހް - ފަޤްދުރްހު ލީ ވަޔައްސިރްހު ލީ ޘުންމަ ބާރިކް ލީ ފީހް، ވައިން ކުންތަ ތަޢްލަމު އައްނަ ހާޛަލް އަމްރަ ޝައްރުއް ލީ ފީ ދީނީ ވަމަޢާޝީ ވަޢާޤިބަތި އަމްރީ - ނުވަތަ ޙަދީޘްކުރެއްވި: ޢާޖިލިހީ ވައާޖިލިހް - ފަޞްރިފްހު ޢަންނީ ވަޞްރިފްނީ ޢަންހު ވަޤްދުރް ލިޔަލް ޚައިރަ ޙައިޘު ކާނަ، ޘުންމަ އަރްޟިނީ ބިހް
