bodyAR,bodyDV
فإنَّ مَفهومَه أنَّ مَن أدرَكَ أقَلَّ مِن رَكعةٍ لَمْ يكُنْ مُدرِكًا للصلاةِ.,ފަހެ އޭގެ އިދިކޮޅު މަފުހޫމަކީ، އެއްރަކުޢަތަށްވުރެ މަދުން ލިބިއްޖެ މީހަކަށް، ނަމާދު ލިބުނު މީހެއް ކަމުގައި ނުވާނޭކަމެވެ.
[27] أخرجه البخاري: كتاب مواقيت الصلاة، باب من أدرك من الصلاة ركعة، رقم (580). ومسلم: كتاب المساجد ومواضع الصلاة، باب من أدرك ركعة من الصلاة فقد أدرك تلك الصلاة، رقم (607)، من حديث أبي هريرة رضي الله عنه.,[27] މި ޙަދީޘް ނެރުއްވީ އަލް-ބުޚާރީ، ކިތާބު މަވާޤީތު އައް-ޞަލާތުގައި، ނަމާދުން ރަކްޢަތެއް ލިބިއްޖެ މީހާގެ ވާހަކަ ނަންގަނެވުނު ބާބުގައި، ނަމްބަރު 580 ގައެވެ. އަދި މުސްލިމް، ކިތާބު އަލް-މަސާޖިދު ވަމަވާޟިޢު އައް-ޞަލާތުގައި، ނަމާދުން ރަކްޢަތެއް ލިބިއްޖެ މީހާ ފަހެ އެ ނަމާދު ލިބުނީކަން ނަންގަނެވުނު ބާބުގައި، ނަމްބަރު 607 ގައެވެ. އެއީ އަބޫ ހުރައިރާ رضي الله عنه ގެ ޙަދީޘުންނެވެ.
وإذا أدركَتْ رَكعةً مِن وقتِ صلاةِ العصرِ فهَلْ تَجبُ عليها صلاةُ الظهرِ معَ العصرِ، أو أدرَكَت رَكعةً مِن وقتِ صلاةِ العِشاءِ الآخِرةِ، فهَلْ تَجبُ عليها صلاةُ المغرِبِ معَ العِشاءِ؟,އަދި ޢަޞްރު ނަމާދުގެ ވަޤުތުން ރަކްޢަތެއް ކުރެވޭ މިންވަރު އެކަނބުލޭގެއަށް ލިބިއްޖެނަމަ، ދެންފަހެ ޢަޞްރު ނަމާދާއެކު މެންދުރު ނަމާދުކުރުންވެސް އެކަނބުލޭގެއަށް ވާޖިބުވާނޭހެއްޔެވެ؟ ނުވަތަ ޢިޝާ ނަމާދު ވަޤުތުން ރަކްޢަތެއް ކުރެވޭނެހާ މިންވަރު އެކަނބުލޭގެއަށް ލިބިއްޖެނަމަ، ޢިޝާ ނަމާދާއެކު މަޣުރިބު ނަމާދުކުރުންވެސް އެކަނބުލޭގެއަށް ވާޖިބުވާނޭހެއްޔެވެ؟
في هذا خلافٌ بينَ العُلماءِ، والصوابُ أنَّها لا يجبُ عليها إلَّا ما أدرَكَتْ وقتَه، وهيَ صلاةُ العصرِ والعِشاءِ الآخرةِ فقَطْ؛ لقولِه صلَّى الله عليه وسلَّم:,މިކަމުގައި ޢިލްމުވެރިންގެ މެދުގައި ޚިލާފެއްވެއެވެ. އަދި ރަނގަޅު ބަހަކީ: އެ ނަމާދެއްގެ ވަޤުތު ލައްވާލި ނަމާދެއް ކުރުން މެނުވީ އެކަނބުލޭގެ މައްޗަށް ވާޖިބުވެގެން ނުވުމެވެ. އަދި އެއީ (ދެންމެ ދިޔަ މިޘާލުގައި) ޢަޞްރު ނަމާދު އަދި ޢިޝާ ނަމާދު ފަހު ވަޤުތު އެކަންޏެވެ. އެއީ ނަބީ ﷺ ގެ ޙަދީޘަށްޓަކައެވެ:
«مَنْ أَدْرَكَ رَكْعَةً مِنَ الْعَصْرِ قَبْلَ أَنْ تَغْرُبَ الشَّمْسُ فَقَدْ أَدْرَكَ الْعَصْرَ».,"""އިރު އޮއްސުމުގެ ކުރިން ޢަޞްރު ނަމާދުގެ ރަކްޢަތެއް ލިބިގަނެއްޖެ މީހާ، ފަހެ ގައިމު ޢަޞްރު ނަމާދު އޭނާއަށް ލިބިއްޖެއެވެ."""
متّفقٌ عليه[28]،,މުއްތަފަޤުން ޢަލައިހި (ބުޚާރީއާއި މުސްލިމް ނެރުއްވާ އެއްބަސްވެވިފައިވާ ޙަދީޘެކެވެ.) [28].
لم يقُلِ النبيُّ صلَّى اللَّهُ عليه وسلَّم: فقَـدْ أدرَك الظُّهـرَ والعَصرَ.,އޭނާއަށް މެންދުރާއި ޢަޞްރު ލިބިއްޖެކަަމަށް ނަބީ ﷺ ޙަދީޘް ނުކުރައްވައެވެ.
[28] أخرجه البخاري: كتاب مواقيت الصلاة، باب من أدرك من الفجر ركعة، رقم (579). ومسلم: كتاب المساجد ومواضع الصلاة، باب من أدرك ركعة فقد أدرك تلك الصلاة، رقم (608)، من حديث أبي هريرة رضي الله عنه.,[28] މި ޙަދީޘް ނެރުއްވީ އަލް-ބުޚާރީ، ކިތާބު މަވާޤީތު އައް-ޞަލާތުގައި، ނަމާދުން ރަކްޢަތެއް ލިބިއްޖެ މީހާގެ ވާހަކަ ނަންގަނެވުނު ބާބުގައި، ނަމްބަރު 579 ގައެވެ. އަދި މުސްލިމް، ކިތާބު އަލް-މަސާޖިދު ވަމަވާޟިޢު އައް-ޞަލާތުގައި، ނަމާދުން ރަކްޢަތެއް ލިބިއްޖެ މީހާ ފަހެ އެ ނަމާދު ލިބުނީކަން ނަންގަނެވުނު ބާބުގައި، ނަމްބަރު 608 ގައެވެ. އެއީ އަބޫ ހުރައިރާ رضي الله عنه ގެ ޙަދީޘުންނެވެ.
ولم يَذْكُرْ وجوبَ الظهـرِ عليه، والأصلُ براءةُ الذِّمَّةِ، وهذا مذهبُ أبي حَنيفةَ ومالكٍ حَكاهُ عنهما في شَرح المهذَّبِ[29].,އަދި އޭނާގެ މައްޗަށް މެންދުރު ނަމާދު ވާޖިބުވެގެންވާނޭކަމަށް އެކަލޭގެފާނު ޛިކުރު ނުކުރައްވައެވެ. އަދި އަޞްލަކީ ޒިއްމާ ބަރީއަވެގެންވުމެވެ. އަދި މިއީ އަބޫ ޙަނީފާ އާއި މާލިކުގެވެސް މަޛްހަބެވެ. ޝަރްޙުލް-މުހައްޛަބުގައި އެ ދެބޭފުޅުންގެ ކިބައިން މިހެން ގެނެސްފައިވެއެވެ. [29].
[29] المجموع شرح المهذب (3/ 70).,[29] އަލް-މަޖްމޫޢު ޝަރްޙުލް-މުހައްޛަބު (3/70).
وأمَّا الذِّكرُ والتَّكبيرُ والتَّسبيحُ والتَّحميدُ، والتَّسميةُ على الأكلِ وغيرِه، وقراءةُ الحديثِ والفِقهِ والدُّعاءُ والتأمينُ عليه واستِماعُ القُرآنِ فلا يَحرُمُ عليها شَيءٌ مِن ذلك، فقَدْ ثبَتَ في الصحيحين وغيرِهِما،,ދެންފަހެ ޛިކުރުކުރުމާއި، ތަކްބީރު ކިޔުމާއި، ތަސްބީޙަ ކިޔުމާއި، ޙަމްދުކުރުމާއި، ކެއުމުގެ ކުރިން އަދި އެހެން ކަންކަމުގައި ބިސްމި ކިޔުމާއި، ޙަދީޘާއި ފިޤްހު ކިޔުމާއި، ދުޢާކުރުމާއި، ދުޢާއަށް އާމީން ކިޔުމާއި، އަދި ޤުރްއާން އަޑުއެހުން، ފަހެ މިއިން އެއްވެސް ކަމެއް އެކަނބުލޭގެ މައްޗަށް ޙަރާމްވެގެން ނުވެއެވެ. ފަހެ ގައިމު ދެ ޞަޙީޙުގައާއި އަދި އެހެން ފޮތްތަކުގައި ޘާބިތުވެގެންވާ ގޮތުގައި:
«أَنَّ النَّبِيَّ صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ كَانَ يَتَّكِئُ فِي حِجْرِ عَائِشَةَ رَضِيَ اللهُ عَنْهَا وَهِيَ حَائِضٌ فَيَقْرَأُ الْقُرْآنَ»[30].,"""ހަމަކަށަވަރުން ނަބީ ﷺ، ޢާއިޝާ رضي الله عنها ޙައިޟުވެފައި ހުންނަވަނިކޮށް އެކަނބުލޭގެ އުނގުފުޅުގައި، އެކަލޭގެފާނުގެ އިސްތަށިފުޅު ބާއްވަވާއިގެން އޮންނަވާ ފަހެ އެކަލޭގެފާނު ޤުރްއާން ކިޔަވާ ވިދާޅުވެއެވެ."" [30]."
[30] أخرجه البخاري: كتاب الحيض، باب قراءة الرجل في حجر امرأته وهي حائض، رقم (297). ومسلم: كتاب الحيض، باب اتكاء الرجل في حجر زوجته وهي حائض وقراءة القرآن، رقم (301)، من حديث عائشة رضي الله عنها.,[64] މި ޙަދީޘް ނެރުއްވީ އަލް-ބުޚާރީ، ކިތާބުލް-ޙައިޟުގައި، މީހާ އޭނާގެ އަނބިމީހާ ޙައިޟުވެފައި ހުއްޓާ އެކަނބުލޭގެ އުނގުގައި އޮވެގެން ޤުރްއާން ކިޔެވުން ނަންގަނެވުނު ބާބުގައި، ނަމްބަރު 297 ގައެވެ. އަދި މުސްލިމް، ކިތާބުލް-ޙައިޟުގެ، މީހާގެ އަނބިމީހާ ޙައިޟުވެފައި ހުއްޓާ އެކަނބުލޭގެ އުނގުގައި އޮށޯތުމާއި އަދި ޤުރްއާން ކިޔެވުން ނަންގަނެވުނު ބާބުގައި، ނަމްބަރު 301 ގައެވެ. އެއީ ޢާއިޝާ رضي الله عنها ގެ ޙަދީޘުންނެވެ.
وفي الصَّحيحينِ أيضًا أنَّ أُمَّ عَطيَّةَ رَضِيَ الله عَنهَا أنَّها سمِعَت النبيَّ صَلَّى اللَّهُ عَلَيهِ وَسَلَّمَ يقولُ:,އަދިވެސް ދެ ޞަޙީޙުގައި، އުއްމު ޢަޠިއްޔާ رضي الله عنها ގެ އަރިހުންވެއެވެ: ނަބީ ﷺ ޙަދީޘްކުރައްވަނިކޮށް އެކަމަނާ އަޑުއެއްސެވިއެވެ:
«يَخْرُجُ الْعَوَاتِقُ وَذَوَاتُ الْخُدُورِ وَالْحُيَّضُ -يَعْنِي: إِلَى صَلَاةِ الْعِيدَيْنِ- وَلْيَشْهَدْنَ الْخَيْرَ، وَدَعْوَةَ الْمُؤْمِنِينَ، وَيَعْتَزِلُ الْحُيَّضُ الْمُصَلَّى»[31].,"""ޒުވާންފުރައިގެ އަންހެނުންނާއި، ގެތަކުގައި ފޮރުވިގެން ތިބޭ އަންހެނުންނާއި، ޙައިޟުވެފައިވާ އަންހެނުންވެސް ނިކުންނަހުއްޓެވެ. -އެބަހީ: ދެ ޢީދު ނަމާދަށެވެ.- އަދި ހެޔޮކަމާއި، މުއުމިނުންގެ ދުޢާގައި އެކަނބަލުން ބައިވެރިވާ ހުއްޓެވެ. އަދި ޙައިޟުވެފައި ތިބި އަންހެނުން ނަމާދުކުރާތަނުން އެއްކިބާވާހުށްޓެވެ."" [31]"
[31] أخرجه البخاري: كتاب الحيض، باب شهود الحائض العيدين ودعوة المسلمين، ويعتزلن المصلى، رقم (324). ومسلم: كتاب صلاة العيدين، باب ذكر إباحة خروج النساء في العيدين إلى المصلى وشهود الخطبة، مفارقات للرجال، رقم (890).,[31] މި ޙަދީޘް ނެރުއްވީ އަލް-ބުޚާރީ، ކިތާބުލް-ޙައިޟުގައި، ޙައިޟުވެފައި ހުރި އަންހެނާ ދެ ޢީދާއި މުސްލިމުންގެ ދުޢާގައި ބައިވެރިވެ، އަދި ނަމާދުކުރާތަނުން އެކަހެރިވުމާ ބެހޭ ބާބުގައި، ނަމްބަރު 324 ގައެވެ. އަދި މުސްލިމް، ކިތާބު ޞަލާތުލް-ޢީދައިންގެ، ދެ ޢީދުގައި އަންހެނުން ފިރިހެނުންނާ އެއްކިބާވެގެންވާ ޙާލު ނަމާދުކުރާތަނަށް ނިކުތުމާއި ޚުޠުބާގައި ބައިވެރިވުން ހުއްދަވެގެންވާކަން ނަންގަނެވުނު ބާބުގައި، ނަމްބަރު 890 ގައެވެ.
فأمَّا قراءةُ الحائِضِ القُرآنَ بنفسِها فإِنْ كانَ نَظَرًا بالعَينِ أو تأمُّلًا بالقَلبِ بدون نُطقٍ باللِّسانِ فلا بأسَ بذلكَ مِثل أَنْ يُوضَعَ المصحفُ أوِ اللَّوحُ فتنظُرَ إلى الآياتِ وتَقرَأَها بِقلبِها.,ދެންފަހެ ޙައިޟުވެރިޔާ އަމިއްލައަށް ޤުރްއާން ކިޔެވުމުގެ މައްސަލައަށް ބަލާއިރު، ދުލުން ކިޔުމެއްނެތި ހަމައެކަނި ލޮލުން ބަލައިގެން ނުވަތަ ހިތުން ވިސްނައިގެންނަމަ، ފަހެ އެކަމުގައި މައްސަލައެއް ނެތެވެ. އެއީ މިޘާލަކަށް މުޞްޙަފު ނުވަތަ ވޮށުފިލާ ބާއްވައިގެން، ދެން އެކަނބުލޭގެ އާޔަތްތަކަށް ބަލަން އިނދެ، އަދި ހިތުން އެތަކެތި ކިޔެވުމެވެ.
قال النوويُّ في شَرح المهذَّبِ: «جائِزٌ بلا خِلافٍ»[32].,"އައްނަވަވީ ޝަރްޙުލް މުހައްޛަބުގައި ވިދާޅުވިއެވެ: ""އެއީ އެއްވެސް ޚިލާފެއްނެތި ހުއްދަކަމެކެވެ."" [32]."
[32] المجموع (2/ 357).,[32] އަލް-މަޖްމޫޢު (2/ 357).
وأمَّا إِنْ كانت قراءتُها نُطقًا باللِّسانِ فجمهورُ العُلماءِ على أنَّه ممنوعٌ وغيرُ جائزٍ،,ދެންފަހެ އެއީ ދޫ ޙަރަކާތްކޮށްގެން ކިޔުންނަމަ، ފަހެ ޖުމްހޫރު ޢިލްމުވެރިން ދެކިލައްވަނީ އެކަން މަނާވެގެންވާކަމަށާއި އަދި ހުއްދަވެގެން ނުވާކަމަށެވެ.
وقـال البخـاريُّ[33] وابنُ جريرٍ الطـبريُّ[34] وابنُ المنذِرِ[35]: هـو جائزٌ.,"އަދި އަލް-ބުޚާރީ [33]، އަދި އިބްނު ޖަރީރު އައް-ޠަބަރީ [34]، އަދި އިބްނުލް-މުންޛިރު [35] ވިދާޅުވިއެވެ: ""އެކަން ހުއްދަވެގެންވެއެވެ."""
[33] انظر صحيح البخاري: كتاب الحيض، باب تقضي الحائض المناسك كلها إلا الطواف بالبيت، وفتح الباري (1/ 407-408).,[33] ބައްލަވާ ޞަޙީޙުލް ބުޚާރީ: ކިތާބުލް ޙައިޟުގެ، ޙައިޟުވެރިޔާ ގެފުޅު ވަށާ ޠަވާފުކުރުން ފިޔަވައި އެހެން ހުރިހާ މަނާސިކުތައް އަދާކުރާނޭކަން ނަންގަނެވުނު ބާބު، އަދި ފަތުޙުލް-ބާރީގެ (1/ 407-408).
[34] فتح الباري (1/ 408).,[34] ފަތުޙުލް-ބާރީ (1/ 408).
[35] الأوسط (2/ 223).,[35] އަލް-އަޥްސަޠު: (2/ 223).
وحُكِيَ عن مالكٍ وعنِ الشافعيِّ في القولِ القديمِ[36]، حكاهُ عنهما في فتح الباري[37].,އަދި މާލިކުގެ އަރިހުންނާއި، އަދި އައް-ޝާފިޢީގެ ކުރީގެ ޤަޥްލުގައި އެކަލޭގެފާނުގެ އަރިހުންވެސް އެ ރައުޔު ކިޔާދެވުނެވެ. [36] އެ ދެބޭކަލުންގެ އަރިހުން ފަތުޙުލް-ބާރީގައި އެގޮތަށް ކިޔާދެއްވިއެވެ. [37].
[36] المجموع (2/ 356).,[36] އަލް-މަޖްމޫޢު (2/ 356).
[37] فتح الباري (1/ 408).,[37] ފަތުޙުލް-ބާރީ (1/ 408).
وذكرَ البخاريُّ تعليقًا عن إبراهيمَ النخعيِّ: لا بأسَ أَنْ تقرَأَ الآيةَ[38].,"އަދި އަލް-ބުޚާރީ މުޢައްލަޤުކޮށް އިބްރާހީމު އައް-ނަޚަޢީ ވިދާޅުވިކަމަށް ގެންނެވިއެވެ: ""އެކަނބުލޭގެ އާޔަތެއް ކިޔަވާލުން މައްސަލައެއް ނޫނެވެ."" [38]."
[38] علقه البخاري: كتاب الحيض، باب تقضي الحائض المناسك كلها إلا الطواف بالبيت، قبل حديث رقم (305).,[38] އަލް-ބުޚާރީ މި ބަސްފުޅު މުޢައްލަޤުކޮށް ގެންނެވީ، ކިތާބުލް-ޙައިޟުގެ، ޙައިޟުވެރިޔާ ގެފުޅު ވަށާ ޠަވާފުކުރުން ފިޔަވައި އެހެން ހުރިހާ މަނާސިކުތައް އަދާކުރާނޭކަން ނަންގަނެވުނު ބާބުގައި، ޙަދީޘް ނަމްބަރު 305 ގެ ކުރިންނެވެ.
وقالَ شيخُ الإسلامِ ابنُ تيميَّةَ في الفَتاوى مجموعة ابنِ قاسمٍ:,އިބްނު ޤާސިމުގެ މަޖްމޫޢުގައި، ޝައިޚުލް-އިސްލާމް އިބްނު ތައިމިއްޔާ ވިދާޅުވިއެވެ:
«ليسَ في منعِها منَ القرآنِ سُنةٌ أصلاً فإنَّ قولَه:,"""އެކަނބުލޭގެ ޤުރްއާން ކިޔެވުން މަނާކުރުމުގައި، ސުންނަތުން އެއްވެސް އަޞްލެއް އައިސްފައި ނުވެއެވެ. ދެންފަހެ އެކަލޭގެފާނުގެ ޙަދީޘްފުޅު:"
«لاَ تَقْرَأُ الحَاِئُض وَلَا الجُنُبُ شَيْئًا مِنَ الْقُرْآنِ»[39],"""ޙައިޟުވެރިޔާ އަދި ޖުނުބުވެރިޔާ ޤުރްއާނުން އެއްޗެއް ނުކިޔަވާހުށިކަމެވެ."" [39]"
حديثٌ ضعيفٌ باتِّفاقِ أهلِ المعرِفةِ بالحديثِ[40].,މި ޙަދީޘަކީ ޙަދީޘްގެ ކަންކަން ދަންނަ އަހުލުވެރިންގެ އިއްތިފާޤުން ބަލިކަށިވެގެންވާ ޙަދީޘެކެވެ. [40].
[39] أخرجه الترمذي: أبواب الطهارة، باب ما جاء في الجنب والحائض أنهما لا يقرآن القرآن، رقم (131).,[39] މި ޙަދީޘް ނެރުއްވީ އައް-ތިރްމިޛީ، އަބްވާބު އައް-ޠަހާރާގައި، ޖުނުބުވެރިޔާއާއި ޙައިޟުވެރިޔާ ޤުރްއާން ނުކިޔަވާނޭކަމަށް އައިސްފައިވާ ޚަބަރުތައް ނަންގަނެވުނު ބާބުގައި، ނަމްބަރު 131 ގައެވެ.
[40] انظر: العلل للترمذي (ص: 69/ ترتيبه)، والسنن الكبرى للبيهقي (1/ 309)، والأحكام الشرعية لابن عبد الحق (1/ 504)، ونصب الراية للزيلعي (1/ 195).,[40] ބައްލަވާ: އައް-ތިރްމިޛީގެ އަލް-ޢިލަލު: (ޞ: 69/ތަރުތީބު)، އަދި އަލް-ބައިހަޤީގެ އައް-ސުނަނުލް-ކުބްރާ: (1/309)، އަދި އިބްނު ޢަބްދުލް-ޙައްޤުގެ އަލް-އަޙްކާމުއް-ޝަރްޢިއްޔާ (1/504)، އަދި އައް-ޒައިލަޢީގެ ނަޞްބުއް-ރާޔާ (1/195).
وقَدْ كانَ النساءُ يَحِضنَ في عهدِ النبيِّ صلَّى الله عليه وسلَّم فلَوْ كانتِ القراءةُ مُحرَّمةً عليهنَّ كالصلاةِ لكانَ هذا مِمَّا بيَّنَه النبيُّ صلَّى اللَّهُ عليه وسلَّم لُأمَّتِه وتَعلَّمَه أمَّهاتُ المؤمنِين وكان ذلكَ مِمَّا يَنقُلونَه في الناسِ،,ނަބީ ﷺ ގެ ދުވަސްވަރުގައި އަންހެންތަކުން ޙައިޟުވަމުން ދިޔައެވެ. ދެންފަހެ ނަމާދު ފަދައިން ޤުރްއާން ކިޔެވުން އެ އަންހެންތަކުންގެ މައްޗަށް ޙަރާމްވެގެންވާނަމަ، ނަބީ ﷺ މިކަން އެކަލޭގެފާނުގެ އުއްމަތަށް ބަޔާންކޮދެއްވާ، އަދި އުއްމަހާތުލް މުއުމިނީން އެކަން އުނގެނިވަޑައިގަތީހެވެ. އަދި މީސްތަކުންގެ ތެރޭގައިި އެބަސްފުޅު ނަޤުލުކޮށް ފެތުރިގެންވީހެވެ.
