bodyAR,bodyDV
فأمر الله نبيَّه ﷺ أن يُخبر الناس أن صلاته ونسكه -وهو: الذبح-، ومحياه ومماته؛ لله رب العالمين لا شريك له، وبناء على ذلك: فمن ذبح لغير الله فقد أشرك بالله، كما لو صلى لغير الله؛ لأن الله سبحانه جعل الصلاة والذبح قرينين، وأخبر أنهما لله وحده لا شريك له،,ފަހެ ﷲ އެކަލާނގެ ނަބިއްޔާ ﷺ އަށް އަމުރުކުރައްވާފައިވަނީ އެކަލޭގެފާނުގެ ނަމާދާއި ނުސުކު -އެބަހީ: ކަތިލުން- އަދި އެކަލޭގެފާނުގެ ދިރިހުރުމާއި މަރުވުންވެސްވަނީ؛ އެއްވެސް ޝަރީކަކު އެކަލާނގެއަށް ނުވާ ޢާލަމްތަކުގެ ވެރި ރައްބު ﷲ އަށްކަމުގައި ކަމަށް މީސްތަކުންނަށް ޚަބަރުދެއްވުމަށެވެ. އެކަމުގެ މައްޗަށް ބިނާކޮށް؛ ފަހެ ﷲ ފިޔަވައި އެހެން ފަރާތަކަށް ޤުރުބާންކޮށް ކަތިލައިފި މީހާ ފަހެ ﷲ އާ ޝަރީކުކޮށްފިއެވެ. އެއީ އޭނާ ﷲ ފިޔަވައި އެހެން ފަރާތަކަށް ނަމާދުކުރުމާ އެއްގޮތަށެވެ. އެހެނީ ﷲ ސުބްޙާނަހޫ، ނަމާދާއި ކަތިލުން އެކީ ގުޅިގެންވާ ގޮތަށް އެވަނީ ލައްވާފައިއެވެ. އަދި އެ ދެކަންތައްވަނީ ހަމައެކަނި ﷲ އަށް ކަމުގައި ޚަބަރުދެއްވިއެވެ. އެކަލާނގެއަށް އެއްވެސް ބައިވެރިޔަކު ނުލައެވެ.
فمن ذبح لغير الله من الجن والملائكة والأموات وغيرهم، يتقرب إليهم بذلك، فهو كمَن صَلى لغير الله. وفي الحديث الصحيح أن النبي عليه الصلاة والسلام قال:,އެހެންކަމުން ﷲ ފިޔަވައި ޖިންނީންނާއި، މަލާއިކަތުންނާއި، މައްޔިތުންނާއި، އެނޫން މީހުންނަށް ޤުރުބާންކޮށް ކަތިލައި، އެކަން ކޮށްގެން އެ ފަރާތްތަކާ އޭނާ ކުއްތަންވެއްޖެނަމަ؛ ފަހެ އޭނާ ﷲ ފިޔަވައި އެހެން ފަރާތަކަށް ނަމާދުކުރި މީހެއް ފަދައެވެ. އަދި ޞައްޙަ ޙަދީޘްގައި، ނަބިއްޔާ عليه الصلاة والسلام ޙަދީޘްކުރެއްވިކަމަށް ވެއެވެ:
«لَعَنَ اللهُ مَنْ ذَبَحَ لِغَيْرِ اللهِ».,"""ﷲ ފިޔަވައި އެހެން ފަރާތަކަށް ކަތިލައިފި މީހާއަށް ﷲ ލަޢުނަތްލައްވާށިއެވެ."""
وأخرج الإمام أحمد بسند حسن عن طارق بن شهاب رضي الله عنه عن النبي ﷺ أنه قال:,އަދި އިމާމް އަޙްމަދު، ޙަސަނު ސަނަދަކުން، ޠާރިޤު ބްނު ޝިހާބު رضي الله عنه ގެ އަރިހުން، ނަބިއްޔާ ﷺ ޙަދީޘްކުރެއްވިކަމަށް ނެރުއްވިއެވެ:
«مرَّ رَجُلَانِ عَلَى قَومٍ لَهُم صَنَمٌ لَا يَجُوزُهُ أَحَدٌ حَتَّى يُقرِّبَ لَهُ شَيئًا، فَقَالُوا لِأَحَدِهِمَا: قَرِّبْ. قَالَ: لَيسَ عِندِي شَيءٌ أَقَرِّبُهُ، قَالُوا: قَرِّبْ وَلَوْ ذَبَابًا، فَقَرَّبَ ذُبَابًا، فَخَلُّوا سَبِيلَهُ، فَدَخَلَ النَّارَ، وَقَالُوا لِلآخَرِ: قَرِّبْ. قَالَ: مَا كُنْتُ لِأُقَرِّبَ لِأَحَدٍ شَيْئًا دُونَ اللهِ جَلَّ جَلَالُهُ، فَضَرَبُوا عُنُقَه، فَدَخَلَ الجَنَّةَ».,"""އެމީހުންނަށް ބުދެއް ލިބިގެންވާ ބަޔަކު މީހުންގެ ކައިރިން ލާފައި ދެ މީހަކު ހުރަސްކޮށް ދިޔައެވެ. އެ ބުދަށް އެއްޗެއް ޤުރުބާން ކޮށްފުމަށް ދާންދެން އެމީހުން އެއްވެސް މީހަކު ދިޔަނުދެއެވެ. ދެން އެތަނުން އެކަކަށް އެމީހުން ބުނެފިއެވެ: ""ޤުރުބާންކުރާށެވެ."" އޭނާ ބުނެފިއެވެ: ""އަހަރެންގެ އަތުގައި ޤުރުބާންކުރާކަށް އެއްޗެއް ނެތެވެ."" އެމީހުން ބުންޏެވެ: ""މެއްސެއްވިޔަސް ޤުރުބާންކުރާށެވެ."" ދެން އޭނާ މެއްސެއް ޤުރުބާންކުރިއެވެ. ދެން އެމީހުން އޭނާ ދިޔުމަށް ދޫކޮށްލިއެވެ. ދެންފަހެ އޭނާ ވަނީ ނަރަކައަށެވެ. އަނެއް މީހާއަށް އެމީހުން ބުނެފިއެވެ: ""ޤުރުބާންކުރާށެވެ."" އޭނާ ބުންޏެވެ: ""ﷲ -ޖައްލަ ޖަލާލުހޫ- ފިޔަވައި އެހެން ފަރާތަކަށް އެއްވެސް އެއްޗެއް ޤުރުބާންކުރާނޭ މީހަކު ކަމުގައި އަހަރެން ނުވަމުއެވެ."" ދެން އެމީހުން އޭނާގެ ކަނދުރާ ކަނޑާލިއެވެ. ދެންފަހެ އޭނާ ވަނީ ސުވަރުގެއަށެވެ."""
فإذا كان مَن تقرب إلى الصنم ونحوه بالذباب ونحوه يكون مشركًا، يستحق دخول النار، فكيف بمن يدعو الجن والملائكة والأولياء وكيف بمن يستغيث بهم، ويَنذر لهم، ويتقرب إليهم بالذبائح، يرجو بذلك حفظ ماله، أو شفاء مريضه، أو سلامة دوابه وزرعه، وكيف بمن يفعل ذلك خوفًا من شر الجن، أو ما أشبه ذلك؟!، لا شك أن من فعل هذا وأشباهه أَولى بأن يكون مشركًا، مستحقًّا لدخول النار من هذا الرجل الذي قرَّب الذبابَ للصنم.,އެހެންކަމުން ބުދަށް އަދި އެފަދަ އެއްޗަކަށް މެއްސެއްފަދަ އެއްޗެއް ޤުރުބާންކޮށްފި މީހާވެސް ނަރަކައަށް ވަނުން ޙައްޤު މުޝްރިކަކަށް ވާނަމަ؛ ދެންފަހެ ޖިންނީންނާއި މަލާއިކަތުންނާއި ވަލީވެރިންނަށް ދުޢާކޮށް އުޅޭ މީހާ އަދި ކޮންފަދަހެއްޔެވެ!؟ އަދި އެ ފަރާތްތަކުން ވާތްގަށް އެދި، ނަދުރު ބުނެ، އޭނާގެ މުދާ ރައްކާކުރުމަށް، ނުވަތަ ބަލިމީހާއަށް ޝިފާ ދިނުމަށް، ނުވަތަ އޭނާގެ ސަވާރީތަކާއި ދަނޑުގޮވާން ސަލާމަތްވުމަށް އެދިގެން ޤުރުބާންތައް ކަތިލައިގެން އެ ފަރާތްތަކާ ކުއްތަންވެގަންނަ މީހާ އަދި ކޮންފަދަހެއްޔެވެ!؟ އަދި ޖިންނީންގެ ފަރާތުން ލިބިދާނެ ނުބަޔަކަށް ބިރުން، ނުވަތަ އެފަދަކަމަކާ ހެދި އެހެން ކަންތައްކުރާ މީހާ ކޮންފަދަހެއްޔެވެ!؟ ޝައްކެއް ނެތް ގޮތުގައި، މިހެން އަދި މިފަދަ ކަންކަން ކުރާ މީހާ، ބުދަށް މެހި ޤުރުބާންކުރި މި މީހާއަށްވުރެ، ނަރަކައަށް ވަނުން ޙައްޤުވެގެންވާ މުޝްރިކަކަށްވުން މާ އައުލާވެގެންވެއެވެ.
ومما ورد في ذلك ـ أيضًا ـ قوله جل جلاله:,އަދިވެސް އެކަމުގައި އައިސްފައިވާ ނައްޞުތަކުގެ ތެރޭގައި: އެކަލާނގެ -ޖައްލަ ޖަލާލުހޫ- ގެ މިބަސްފުޅުވެއެވެ:
﴿إِنَّآ أَنزَلۡنَآ إِلَيۡكَ ٱلۡكِتَٰبَ بِٱلۡحَقِّ فَٱعۡبُدِ ٱللَّهَ مُخۡلِصٗا لَّهُ ٱلدِّينَ2,(ހަމަކަށަވަރުން ތިމަން އިލާހު ކަލޭގެފާނުގެ މައްޗަށް ފޮތް ބާވައިލެއްވީ ޙައްޤު ގޮތުގައިއެވެ. ފަހެ ﷲ އަށް ދީން ޚާލިސްކުރާ ހާލު، ކަލޭގެފާނު އެ އިލާހަށް އަޅުކަން ކުރައްވާށެވެ.
أَلَا لِلَّهِ ٱلدِّينُ ٱلۡخَالِصُۚ وَٱلَّذِينَ ٱتَّخَذُواْ مِن دُونِهِۦٓ أَوۡلِيَآءَ مَا نَعۡبُدُهُمۡ إِلَّا لِيُقَرِّبُونَآ إِلَى ٱللَّهِ زُلۡفَىٰٓ إِنَّ ٱللَّهَ يَحۡكُمُ بَيۡنَهُمۡ فِي مَا هُمۡ فِيهِ يَخۡتَلِفُونَۗ إِنَّ ٱللَّهَ لَا يَهۡدِي مَنۡ هُوَ كَٰذِبٞ كَفَّارٞ3﴾,(ދަންނާށެވެ. ޚާލިސް ވެގެންވާ ދީން ވަނީ ﷲ އަށެވެ. އަދި އެ އިލާހު ފިޔަވާ އެހީތެރިންތަކެއް ނެގި މީހުން (ބުންޏެވެ:) ﷲ ގެ ޙަޟްރަތަށް ތިމަންމެން ކުއްތަން ކޮށްދިނުމަށް މެނުވީ، ތިމަންމެން އެ ފަރާތްތަކަށް އަޅުކަމެއް ނުކުރަމުއެވެ. ހަމަކަށަވަރުން އެ މީހުން އެކަމާމެދު ޚިލާފުވެގެން އުޅޭކަންތަކާ ދޭތެރޭގައި ﷲ، އެ މީހުންގެ މެދުގައި ޙުކުމް ކުރައްވާނެއެވެ. ހަމަކަށަވަރުން ދޮގުހަދާ ކާފަރުވުން ބޮޑު މީހަކަށް ﷲ ތެދުމަގެއް ނުދައްކަވާނެއެވެ.)
[الزُّمَر: 1-3]،,[އައްޒުމަރު: 2-3]
وقال تعالى:,އަދިވެސް ﷲ ތަޢާލާ ވަޙީކުރެއްވިއެވެ:
﴿وَيَعْبُدُونَ مِنْ دُونِ اللَّهِ مَا لَا يَضُرُّهُمْ وَلَا يَنْفَعُهُمْ وَيَقُولُونَ هَؤُلَاءِ شُفَعَاؤُنَا عِنْدَ اللَّهِ قُلْ أَتُنَبِّئُونَ اللَّهَ بِمَا لَا يَعْلَمُ فِي السَّمَاوَاتِ وَلَا فِي الْأَرْضِ سُبْحَانَهُ وَتَعَالَى عَمَّا يُشْرِكُونَ18﴾,(އެއުރެން اللَّه ފިޔަވައި އަޅުކަންކުރަނީ، އެއުރެންނަށް ގެއްލުމެއްވެސް ނުދެވޭ، އަދި އެއުރެންނަށް މަންފާއެއްވެސް ނުދެވޭ ތަކެއްޗަށެވެ. އަދި އެއުރެން ބުނެތެވެ. މި ފަރާތްތަކަކީ ﷲ ގެ ޙަޟްރަތުގައި ތިމަންމެންނަށް ޝަފާޢަތްތެރިވާނޭ ފަރާތްތަކެކެވެ. ކަލޭގެފާނު ވިދާޅުވާށެވެ! އުޑުތަކުގައިވެސް، އަދި ބިމުގައިވެސް اللَّه ދެނެވޮޑިގެންނުވާ ކަމެއްގެ ވާހަކައިން ތިޔަބައިމީހުން އެކަލާނގެއަށް ޚަބަރުދެނީހެއްޔެވެ؟ އެއުރެން އެ ޝަރީކުކުރާ ތަކެތިން އެކަލާނގެ ހުސްޠާހިރުވެ މަތިވެރިވެވޮޑިގެންވެއެވެ.)
[يونس: 18].,[ޔޫނުސް: 18]
فأخبر الله سبحانه في هاتين الآيتين، أن المشركين اتخذوا من دونه أولياء من المخلوقات، يَعبدونهم معه بالخوف، والرجاء والذبح، والنذر والدعاء ونحو ذلك، زاعمين أن أولئك الأولياء يُقَرَّبون مَن عبدهم إلى الله، ويشفعون لم عنده، ثم أكذبهم الله سبحانه، وأوضح باطلهم، وسماهم كذبةً وكفارًا ومشركين، ونزَّه نفسَه عن شركهم، فقال جل وعلا:,ފަހެ ﷲ ތަޢާލާ މި ދެ އާޔަތުގައި ޚަބަރުދެއްވާފައި އެވަނީ: މުޝްރިކުން އެކަލާނގެ ފިޔަވައި މަޚްލޫޤުންތަކެއް އެހީތެރި ވަލީވެރި ފަރާތްތަކެއްގެ ގޮތުގައި ނެގިކަމަށެވެ. ބިރުވެތިވެގެންނާއި، (ރަޙްމަތާއި ފުއްސެވުމަށް) އެދި އުއްމީދުކޮށްގެންނާއި، ކަތިލައިގެންނާއި، ނަދުރު ބުނެގެންނާއި، ދުޢާކޮށްގެން އަދި އެފަދަ ކަންކަން ކޮށްގެން އެކަލާނގެއާއެކު އެ ފަރާތްތަކަށް އެމީހުން އަޅުކަންކުރެއެވެ. އެއީ އެ ވަލީވެރި ފަރާތްތަކަށް އަޅުކަންކޮށްފި މީހަކު ﷲ އާ ކުއްތަންކޮށްދީ، އެކަލާނގެ ޙަޟްރަތުގައި އެ ފަރާތްތައް އޭނާއަށް ޝަފާޢަތްތެރިވާނޭކަމަށް ދަޢުވާކޮށްގެންނެވެ. ދެން ﷲ ސުބްޙާނަހޫ އެމީހުން ދޮގުކުރައްވާ، އަދި އެމީހުންގެ ބާޠިލު ހާމަކުރެއްވިއެވެ. އަދި އެމީހުންނީ ދޮގުވެރިންތަކެއްކަމަށް، އަދި ކާފަރުންތަކެއްކަމަށް އަދި މުޝްރިކުންތަކެއްކަމަށް ނަންދެއްވިއެވެ. އަދި އެމީހުންގެ ޝިރުކުން އެކަލާނގެ ނަފްސުފުޅު ހުސްދުރުކުރެއްވިއެވެ. އެގޮތުން އެކަލާނގެ -ޖައްލަ ޖަލާލުހޫ- ވަޙީކުރެއްވިއެވެ:
﴿...سُبْحَانَهُ وَتَعَالَى عَمَّا يُشْرِكُونَ﴾,(... އެއުރެން އެ ޝަރީކުކުރާ ތަކެތިން އެކަލާނގެ ހުސްޠާހިރުވެ މަތިވެރިވެވޮޑިގެންވެއެވެ.)
[النحل: 1].,[އައްނަޙްލު: 1]
فعُلم بذلك أن من اتخذ ملكًا، أو نبيًّا أو جنيًّا أو شجرًا أو حجرًا يدعوه مع الله، ويستغيث به، ويتقرب إليه، بالنذر والذبح، رجاء شفاعته عند الله، وتقريبه لديه، أو رجاء شفاء المريض، أو حفظ المال، أو سلامة الغائب، أو ما شابه ذلك؛ فقد وقع في هذا الشرك العظيم، والبلاء الوخيم، الذي قال الله فيه:,ފަހެ އެއިން އެނގިގެންދަނީ މަލާއިކަތެއް، ނުވަތަ ނަބިއްޔެއް، ނުވަތަ ޖިންނިއެއް، ނުވަތަ ގަހެއް، ނުވަތަ ހިލައެއް ނަގައިގެން ﷲ އާއެކު އެ ފަރާތަކަށް ނުވަތަ އެ އެއްޗަކަށް ދުޢާކޮށް، ވާތްގަށް އެދި، އެ ފަރާތަކަށް ނަދުރު ބުނެގެން އަދި ކަތިލައިގެން، ﷲ ގެ ޙަޟްރަތުގައި އެ ފަރާތެއް އޭނާއަށް ޝަފާޢަތްތެރިވެ، އޭނާ ކުއްތަންކޮށްދޭނެކަމަށް އުއްމީދުކޮށްގެން، ނުވަތަ ބަލިމީހަކަށް ޝިފާއަށް އެދިގެން، ނުވަތަ މުދާ ރައްކާކުރުމަށް، ނުވަތަ ދުރުގައި ގެއްލިގެންވާ މީހަކު ސަލާމަތްވެގެންވުމަށް އެދިގެން، ނުވަތަ އެއާ ވައްތަރުވެއްޖެ ކަމަކަށްޓަކައި އެ ފަރާތަކާ ކުއްތަންވާ މީހާ؛ ފަހެ ކަށަވަރުންވެސް އޭނާ އެވަނީ ބޮޑުވެގެންވާ މި ޝިރުކަށް، މި ނުބައިކަން ބޮޑު ބަލާވެރިކަމަށް ވެއްޓިފައިއެވެ. އެއީ ﷲ ތަޢާލާ އެއާމެދު މިހެން ވަޙީކުރެއްވި ކަންތަކެވެ:
﴿إِنَّ اللَّهَ لَا يَغْفِرُ أَنْ يُشْرَكَ بِهِ وَيَغْفِرُ مَا دُونَ ذَلِكَ لِمَنْ يَشَاءُ وَمَنْ يُشْرِكْ بِاللَّهِ فَقَدِ افْتَرَى إِثْمًا عَظِيمًا48﴾,(ހަމަކަށަވަރުން ﷲ، އެ އިލާހަށް ޝަރީކު ކުރެވުމެއް ނުފުއްސަވައެވެ. އަދި އެ ނޫން ފާފަތައް، އެ އިލާހު އިރާދަކުރައްވާ މީހަކަށް ފުއްސަވައެވެ. އަދި ﷲ އަށް ޝަރީކު ކުރާ މީހާ، ފަހެ ބޮޑުވެގެންވާ ދޮގު ފާފައެއް އުފައްދައިފިކަން ކަށަވަރެވެ.)
[النساء: 48]،,[އައްނިސާއު: 48]
وقال تعالى:,އަދިވެސް އެކަލާނގެ ވަޙީކުރެއްވިއެވެ:
﴿إِنَّهُ مَنْ يُشْرِكْ بِاللَّهِ فَقَدْ حَرَّمَ اللَّهُ عَلَيْهِ الْجَنَّةَ وَمَأْوَاهُ النَّارُ وَمَا لِلظَّالِمِينَ مِنْ أَنْصَارٍ72﴾,(ހަމަކަށަވަރުން ﷲ އަށް ޝަރީކުކުރާ މީހާ (ދަންނާށެވެ.) ފަހެ ހަމަކަށަވަރުން ﷲ، އެ މީހާގެ މައްޗަށް ސުވަރުގެ ޙަރާމްކުރެއްވިއެވެ. އަދި އެ މީހަކު އުޅޭނެ ތަނަކީ ނަރަކައެވެ. އަދި އަނިޔާވެރިންނަށް (އެބަހީ: ޝަރީކުކުރި މީހުންނަށް) ނަޞްރު ދޭނޭ އެއްވެސް ބަޔަކު ނުވެއެވެ.)
[المائدة: 72].,[އަލްމާއިދާ: 72]
والشفاعة إنما تَحصل يوم القيامة لأهل التوحيد والإخلاص، لا لأهل الشرك، كما قال النبي ﷺ لَمَّا قيل له: يا رسول الله، مَن أسعدُ الناس بشفاعتك؟ قال:,"ޤިޔާމަތްދުވަހު ޝަފާޢަތް ޙާޞިލުވާނީ ހަމައެކަނި ތައުޙީދާއި އިޚްލާޞްތެރިކަމުގެ އަހުލުވެރިންނަށެވެ. ޝިރުކުގެ އަހުލުވެރިންނަކަށް ނޫނެވެ. އެއީ ނަބިއްޔާ ﷺ ޙަދީޘްކުރެއްވި ފަދައިންނެވެ. އެއީ އެކަލޭގެފާނަށް މިހެން ދެންނެވުނު ހިނދެއެވެ: ""އޭ ﷲ ގެ ރަސޫލާއެވެ. މީސްތަކުންގެ ތެރެއިން ކަލޭގެފާނުގެ ޝަފާޢަތުން އެންމެ ބާއްޖަވެރިވެގެންވަނީ ކާކުތޯއެވެ؟"" ޙަދީޘްކުރެއްވިއެވެ:"
